injector_code,manufacturer_name,volt_ampere_profile,code_type,calibration_id,coefficient,is_custom,is_heui
0986435355,Bosch,BOSCH_PIEZO,-1,,,FALSE,FALSE
0986435356,Bosch,BOSCH_PIEZO,5,,0,FALSE,FALSE
0986435357,Bosch,BOSCH_PIEZO,5,,0,FALSE,FALSE
0986435358,Bosch,BOSCH_PIEZO,5,,0,FALSE,FALSE
0986435359,Bosch,BOSCH_PIEZO,5,,0,FALSE,FALSE
0986435360,Bosch,BOSCH_PIEZO,5,,0,FALSE,FALSE
0986435361,Bosch,BOSCH_PIEZO,5,,0,FALSE,FALSE
0986435362,Bosch,BOSCH_PIEZO,-1,,,FALSE,FALSE
0986435363,Bosch,BOSCH_PIEZO,5,,0,FALSE,FALSE
0986435364,Bosch,BOSCH_PIEZO,-1,,,FALSE,FALSE
0986435365,Bosch,BOSCH_PIEZO,-1,,,FALSE,FALSE
0986435366,Bosch,BOSCH_PIEZO,5,,0,FALSE,FALSE
0986435367,Bosch,BOSCH_PIEZO,-1,,,FALSE,FALSE
0986435368,Bosch,BOSCH_PIEZO,-1,,,FALSE,FALSE
0986435369,Bosch,BOSCH_PIEZO,5,,0,FALSE,FALSE
0986435370,Bosch,BOSCH_PIEZO,5,,0,FALSE,FALSE
0986435371,Bosch,BOSCH_PIEZO,5,,0,FALSE,FALSE
0986435372,Bosch,BOSCH_PIEZO,5,,0,FALSE,FALSE
0986435373,Bosch,BOSCH_PIEZO,5,,0,FALSE,FALSE
0986435374,Bosch,BOSCH_PIEZO,-1,,,FALSE,FALSE
0986435375,Bosch,BOSCH_PIEZO,-1,,,FALSE,FALSE
0986435376,Bosch,BOSCH_PIEZO,5,,0,FALSE,FALSE
0986435377,Bosch,BOSCH_PIEZO,5,,0,FALSE,FALSE
0986435378,Bosch,BOSCH_PIEZO,5,,0,FALSE,FALSE
0986435379,Bosch,BOSCH_PIEZO,5,,0,FALSE,FALSE
0986435380,Bosch,BOSCH_PIEZO,-1,,,FALSE,FALSE
0986435381,Bosch,BOSCH_PIEZO,-1,,,FALSE,FALSE
0986435382,Bosch,BOSCH_PIEZO,-1,,,FALSE,FALSE
0986435383,Bosch,BOSCH_PIEZO,-1,,,FALSE,FALSE
0986435384,Bosch,BOSCH_PIEZO,-1,,,FALSE,FALSE
0986435385,Bosch,BOSCH_PIEZO,-1,,,FALSE,FALSE
0986435388,Bosch,BOSCH_PIEZO,5,,0,FALSE,FALSE
0986435389,Bosch,BOSCH_PIEZO,-1,,,FALSE,FALSE
0986435390,Bosch,BOSCH_PIEZO,-1,,,FALSE,FALSE
0986435391,Bosch,BOSCH_PIEZO,-1,,,FALSE,FALSE
0986435392,Bosch,BOSCH_PIEZO,5,,0,FALSE,FALSE
0986435393,Bosch,BOSCH_PIEZO,5,,0,FALSE,FALSE
0986435394,Bosch,BOSCH_PIEZO,5,,0,FALSE,FALSE
0986435395,Bosch,BOSCH_PIEZO,-1,,,FALSE,FALSE
0986435396,Bosch,BOSCH_PIEZO,-1,,,FALSE,FALSE
0986435397,Bosch,BOSCH_PIEZO,-1,,,FALSE,FALSE
0986435398,Bosch,BOSCH_PIEZO,5,,0,FALSE,FALSE
0986435399,Bosch,BOSCH_PIEZO,-1,,,FALSE,FALSE
0986435400,Bosch,BOSCH_PIEZO,5,,0,FALSE,FALSE
0986435401,Bosch,BOSCH_PIEZO,-1,,,FALSE,FALSE
0986435402,Bosch,BOSCH_PIEZO,5,,0,FALSE,FALSE
0986435403,Bosch,BOSCH_PIEZO,-1,,,FALSE,FALSE
0986435404,Bosch,BOSCH_PIEZO,5,,0,FALSE,FALSE
0986435405,Bosch,BOSCH_PIEZO,-1,,,FALSE,FALSE
0986435406,Bosch,BOSCH_PIEZO,-1,,,FALSE,FALSE
0986435407,Bosch,BOSCH_PIEZO,-1,,,FALSE,FALSE
0986435408,Bosch,BOSCH_PIEZO,5,,0,FALSE,FALSE
0986435409,Bosch,BOSCH_PIEZO,-1,,,FALSE,FALSE
0986435410,Bosch,BOSCH_PIEZO,-1,,,FALSE,FALSE
0986435411,Bosch,BOSCH_PIEZO,-1,,,FALSE,FALSE
0986435412,Bosch,BOSCH_PIEZO,-1,,,FALSE,FALSE
0986435413,Bosch,BOSCH_PIEZO,-1,,,FALSE,FALSE
0986435414,Bosch,BOSCH_PIEZO,-1,,,FALSE,FALSE
0986435415,Bosch,BOSCH_PIEZO,-1,,,FALSE,FALSE
0986435417,Bosch,BOSCH_PIEZO,-1,,,FALSE,FALSE
0986435418,Bosch,BOSCH_PIEZO,5,,0,FALSE,FALSE
0986435419,Bosch,BOSCH_PIEZO,-1,,,FALSE,FALSE
0986435420,Bosch,BOSCH_PIEZO,-1,,,FALSE,FALSE
0986435421,Bosch,BOSCH_PIEZO,-1,,,FALSE,FALSE
0986435422,Bosch,BOSCH_PIEZO,-1,,,FALSE,FALSE
0986435423,Bosch,BOSCH_PIEZO,5,,0,FALSE,FALSE
0986435424,Bosch,BOSCH_PIEZO,-1,,,FALSE,FALSE
0986435425,Bosch,BOSCH_PIEZO,-1,,,FALSE,FALSE
0986435426,Bosch,BOSCH_PIEZO,5,,0,FALSE,FALSE
0986435428,Bosch,BOSCH_PIEZO,-1,,,FALSE,FALSE
0986435429,Bosch,BOSCH_PIEZO,5,,0,FALSE,FALSE
0986435430,Bosch,BOSCH_PIEZO,-1,,,FALSE,FALSE
0986435432,Bosch,BOSCH_PIEZO,-1,,,FALSE,FALSE
0986435434,Bosch,BOSCH_PIEZO,5,,0,FALSE,FALSE
0986435435,Bosch,BOSCH_PIEZO,-1,,,FALSE,FALSE
0986435437,Bosch,BOSCH_PIEZO,-1,,,FALSE,FALSE
0986435438,Bosch,BOSCH_PIEZO,-1,,,FALSE,FALSE
0986435439,Bosch,BOSCH_PIEZO,-1,,,FALSE,FALSE
0986435443,Bosch,BOSCH_PIEZO,5,,0,FALSE,FALSE
0986435444,Bosch,BOSCH_PIEZO,-1,,,FALSE,FALSE
0986435449,Bosch,BOSCH_PIEZO,-1,,,FALSE,FALSE
0986435501,Bosch,28V-04,-1,,,FALSE,FALSE
0986435502,Bosch,28V-04,-1,,,FALSE,FALSE
0986435503,Bosch,28V-04,-1,,,FALSE,FALSE
0986435504,Bosch,28V-28,-1,,,FALSE,FALSE
0986435505,Bosch,28V-04,-1,,,FALSE,FALSE
0986435506,Bosch,28V-04,-1,,,FALSE,FALSE
0986435507,Bosch,28V-04,-1,,,FALSE,FALSE
0986435508,Bosch,28V-04,-1,,,FALSE,FALSE
0986435509,Bosch,28V-04,-1,,,FALSE,FALSE
0986435510,Bosch,28V-04,-1,,,FALSE,FALSE
0986435511,Bosch,28V,-1,,,FALSE,FALSE
0986435512,Bosch,28V-04,-1,,,FALSE,FALSE
0986435513,Bosch,28V,-1,,,FALSE,FALSE
0986435514,Bosch,28V,-1,,,FALSE,FALSE
0986435515,Bosch,28V-04,-1,,,FALSE,FALSE
0986435516,Bosch,28V-04,-1,,,FALSE,FALSE
0986435517,Bosch,28V-25,-1,,,FALSE,FALSE
0986435518,Bosch,28V-26,-1,,,FALSE,FALSE
0986435519,Bosch,28V-22,-1,,,FALSE,FALSE
0986435520,Bosch,28V-24,-1,,,FALSE,FALSE
0986435521,Bosch,28V-24,-1,,,FALSE,FALSE
0986435522,Bosch,28V-04,-1,,,FALSE,FALSE
0986435523,Bosch,28V,-1,,,FALSE,FALSE
0986435524,Bosch,28V-04,-1,,,FALSE,FALSE
0986435525,Bosch,28V,-1,,,FALSE,FALSE
0986435526,Bosch,28V-25,-1,,,FALSE,FALSE
0986435527,Bosch,28V-23,-1,,,FALSE,FALSE
0986435528,Bosch,28V-25,-1,,,FALSE,FALSE
0986435529,Bosch,28V-25,-1,,,FALSE,FALSE
0986435530,Bosch,28V-25,-1,,,FALSE,FALSE
0986435531,Bosch,28V,-1,,,FALSE,FALSE
0986435532,Bosch,28V-04,-1,,,FALSE,FALSE
0986435533,Bosch,28V,-1,,,FALSE,FALSE
0986435534,Bosch,28V-25,-1,,,FALSE,FALSE
0986435535,Bosch,28V-25,-1,,,FALSE,FALSE
0986435536,Bosch,28V-25,-1,,,FALSE,FALSE
0986435541,Bosch,28V-04,-1,,,FALSE,FALSE
0986435542,Bosch,28V-04,-1,,,FALSE,FALSE
0986435543,Bosch,28V-04,-1,,,FALSE,FALSE
0986435544,Bosch,28V-04,-1,,,FALSE,FALSE
0986435545,Bosch,28V-25,-1,,,FALSE,FALSE
0986435546,Bosch,28V-25,-1,,,FALSE,FALSE
0986435547,Bosch,28V-25,-1,,,FALSE,FALSE
0986435548,Bosch,28V-25,-1,,,FALSE,FALSE
0986435549,Bosch,28V-25,-1,,,FALSE,FALSE
0986435550,Bosch,28V-33,-1,,,FALSE,FALSE
0986435551,Bosch,28V-24,-1,,,FALSE,FALSE
0986435552,Bosch,28V-25,-1,,,FALSE,FALSE
0986435553,Bosch,28V-24,-1,,,FALSE,FALSE
0986435554,Bosch,28V-04,-1,,,FALSE,FALSE
0986435555,Bosch,28V-04,-1,,,FALSE,FALSE
0986435556,Bosch,28V-04,-1,,,FALSE,FALSE
0986435557,Bosch,28V-04,-1,,,FALSE,FALSE
0986435558,Bosch,28V-NA,-1,,,FALSE,FALSE
0986435559,Bosch,28V-25,-1,,,FALSE,FALSE
0986435560,Bosch,28V-04,-1,,,FALSE,FALSE
0986435561,Bosch,28V-25,-1,,,FALSE,FALSE
0986435562,Bosch,28V-23,-1,,,FALSE,FALSE
0986435563,Bosch,28V-25,-1,,,FALSE,FALSE
0986435564,Bosch,28V-24,-1,,,FALSE,FALSE
0986435565,Bosch,28V-24,-1,,,FALSE,FALSE
0986435566,Bosch,28V-24,-1,,,FALSE,FALSE
0986435567,Bosch,28V-24,-1,,,FALSE,FALSE
0986435568,Bosch,28V-24,-1,,,FALSE,FALSE
0986435569,Bosch,28V-24,-1,,,FALSE,FALSE
0986435570,Bosch,28V-24,-1,,,FALSE,FALSE
0986435571,Bosch,28V-04,-1,,,FALSE,FALSE
0986435572,Bosch,28V-07,-1,,,FALSE,FALSE
0986435573,Bosch,28V-12,-1,,,FALSE,FALSE
0986435574,Bosch,28V-26,-1,,,FALSE,FALSE
0986435575,Bosch,28V-04,-1,,,FALSE,FALSE
0986435576,Bosch,28V-04,-1,,,FALSE,FALSE
0986435577,Bosch,BOSCH_COIL,-1,,,FALSE,FALSE
0986435578,Bosch,BOSCH_COIL,-1,,,FALSE,FALSE
0986435579,Bosch,28V-25,-1,,,FALSE,FALSE
0986435580,Bosch,28V-25,-1,,,FALSE,FALSE
0986435581,Bosch,28V-23,-1,,,FALSE,FALSE
0986435582,Bosch,28V-25,-1,,,FALSE,FALSE
0986435583,Bosch,28V-NA,-1,,,FALSE,FALSE
0986435584,Bosch,28V-25,-1,,,FALSE,FALSE
0986435585,Bosch,28V-23,-1,,,FALSE,FALSE
0986435586,Bosch,28V-25,-1,,,FALSE,FALSE
0986435587,Bosch,28V-24,-1,,,FALSE,FALSE
0986435588,Bosch,28V-24,-1,,,FALSE,FALSE
0986435589,Bosch,28V-24,-1,,,FALSE,FALSE
0986435591,Bosch,28V-24,-1,,,FALSE,FALSE
0986435592,Bosch,BOSCH_COIL,-1,,,FALSE,FALSE
0986435593,Bosch,28V-24,-1,,,FALSE,FALSE
0986435596,Bosch,28V-04,-1,,,FALSE,FALSE
0986435597,Bosch,28V-04,-1,,,FALSE,FALSE
0986435599,Bosch,28V-24,-1,,,FALSE,FALSE
0986435600,Bosch,28V-24,-1,,,FALSE,FALSE
0986435617,Bosch,28V-04,-1,,,FALSE,FALSE
0986435621,Bosch,28V-26,-1,,,FALSE,FALSE
0986435625,Bosch,28V-04,-1,,,FALSE,FALSE
0986435626,Bosch,28V-24,-1,,,FALSE,FALSE
0986435627,Bosch,BOSCH_COIL,-1,,,FALSE,FALSE
0986435628,Bosch,28V-04,-1,,,FALSE,FALSE
0986435629,Bosch,28V-04,-1,,,FALSE,FALSE
0986435630,Bosch,28V-04,-1,,,FALSE,FALSE
0986435632,Bosch,BOSCH_COIL,-1,,,FALSE,FALSE
0986435633,Bosch,BOSCH_COIL,-1,,,FALSE,FALSE
0986435634,Bosch,28V-18,-1,,,FALSE,FALSE
0986435635,Bosch,BOSCH_COIL,-1,,,FALSE,FALSE
0986435636,Bosch,BOSCH_COIL,-1,,,FALSE,FALSE
0986435637,Bosch,BOSCH_COIL,-1,,,FALSE,FALSE
0986435643,Bosch,28V-26,-1,,,FALSE,FALSE
0986435644,Bosch,28V-26,-1,,,FALSE,FALSE
0986435645,Bosch,28V-26,-1,,,FALSE,FALSE
0986435650,Bosch,28V-24,-1,,,FALSE,FALSE
0986435651,Bosch,28V-24,-1,,,FALSE,FALSE
0986435655,Bosch,28V-07,-1,,,FALSE,FALSE
0986435999,Bosch,28V-24,-1,,,FALSE,FALSE
0986436002,Bosch,BOSCH_COIL,-1,,,FALSE,FALSE
0986436003,Bosch,BOSCH_COIL,-1,,,FALSE,FALSE
1980E6,Siemens,SIEMENS_PIEZO,-1,,,FALSE,FALSE
3380087000,Denso,DENSO_COIL0.5,-1,,,FALSE,FALSE
8200294788,Siemens,SIEMENS_PIEZO,-1,,,FALSE,FALSE
8200380253,Siemens,SIEMENS_PIEZO,-1,,,FALSE,FALSE
8200704191,Siemens,SIEMENS_PIEZO,1,,,FALSE,FALSE
8200842205,Siemens,SIEMENS_PIEZO,-1,,,FALSE,FALSE
8200843205,Siemens,SIEMENS_PIEZO,-1,,,FALSE,FALSE
8200903034,Siemens,SIEMENS_PIEZO,1,,,FALSE,FALSE
8200952435,Siemens,SIEMENS_PIEZO,1,,,FALSE,FALSE
8201041272,Siemens,SIEMENS_PIEZO,1,,,FALSE,FALSE
8201042300,Siemens,SIEMENS_PIEZO,-1,,,FALSE,FALSE
9636680280,Siemens,SIEMENS_PIEZO,-1,,,FALSE,FALSE
9636819380,Siemens,SIEMENS_PIEZO,-1,,,FALSE,FALSE
9645988580,Siemens,SIEMENS_PIEZO,-1,,,FALSE,FALSE
9647247280,Siemens,SIEMENS_PIEZO,-1,,,FALSE,FALSE
9648917080,Siemens,SIEMENS_PIEZO,-1,,,FALSE,FALSE
9649574480,Siemens,SIEMENS_PIEZO,-1,,,FALSE,FALSE
9652173680,Siemens,SIEMENS_PIEZO,-1,,,FALSE,FALSE
9652173780,Siemens,SIEMENS_PIEZO,-1,,,FALSE,FALSE
9652707180,Siemens,SIEMENS_PIEZO,-1,,,FALSE,FALSE
9652763180,Siemens,SIEMENS_PIEZO,-1,,,FALSE,FALSE
9652763280,Siemens,SIEMENS_PIEZO,-1,,,FALSE,FALSE
9654550980,Siemens,SIEMENS_PIEZO,-1,,,FALSE,FALSE
9654551080,Siemens,SIEMENS_PIEZO,-1,,,FALSE,FALSE
9655304780,Siemens,SIEMENS_PIEZO,-1,,,FALSE,FALSE
9655304880,Siemens,SIEMENS_PIEZO,-1,,,FALSE,FALSE
9657144580,Siemens,SIEMENS_PIEZO,-1,,,FALSE,FALSE
9657144680,Siemens,SIEMENS_PIEZO,-1,,,FALSE,FALSE
9657144780,Siemens,SIEMENS_PIEZO,-1,,,FALSE,FALSE
9657144880,Siemens,SIEMENS_PIEZO,-1,,,FALSE,FALSE
9659244280,Siemens,SIEMENS_PIEZO,-1,,,FALSE,FALSE
9659337980,Siemens,SIEMENS_PIEZO,-1,,,FALSE,FALSE
9663429280,Siemens,SIEMENS_PIEZO,-1,,,FALSE,FALSE
9672605580,Siemens,SIEMENS_PIEZO,1,,,FALSE,FALSE
9674973080,Siemens,SIEMENS_PIEZO,1,,,FALSE,FALSE
9676289780,Siemens,SIEMENS_PIEZO,1,,,FALSE,FALSE
9683957280,Siemens,SIEMENS_PIEZO,1,,,FALSE,FALSE
9715135480,Siemens,SIEMENS_PIEZO,-1,,,FALSE,FALSE
9801125480,Siemens,SIEMENS_PIEZO,1,,,FALSE,FALSE
9802448680,Siemens,SIEMENS_PIEZO,1,,,FALSE,FALSE
1900E7,Siemens,SIEMENS_PIEZO,-1,,,FALSE,FALSE
1980E8,Siemens,SIEMENS_PIEZO,-1,,,FALSE,FALSE
111201006240000,Denso,DENSO_COIL0.5,1,E8,30,FALSE,FALSE
02C2S40004,Siemens,SIEMENS_PIEZO,-1,,,FALSE,FALSE
03L130277B,Siemens,SIEMENS_PIEZO,1,,,FALSE,FALSE
095000-015#,Denso,DENSO_COIL3,-1,,,FALSE,FALSE
095000-017#,Denso,DENSO_COIL0.7,-1,,,FALSE,FALSE
095000-036#,Denso,DENSO_COIL3,-1,,,FALSE,FALSE
095000-040#,Denso,DENSO_COIL0.7,-1,,,FALSE,FALSE
095000-041#,Denso,DENSO_COIL3,-1,,,FALSE,FALSE
095000-042#,Denso,DENSO_COIL3,-1,,,FALSE,FALSE
095000-051#,Denso,DENSO_COIL3,-1,,,FALSE,FALSE
095000-052#,Denso,DENSO_COIL3,-1,,,FALSE,FALSE
095000-053#,Denso,DENSO_COIL3,-1,,,FALSE,FALSE
095000-054#,Denso,DENSO_COIL3,-1,,,FALSE,FALSE
095000-056#,Denso,DENSO_COIL0.7,-1,,,FALSE,FALSE
095000-057#,Denso,DENSO_COIL3,-1,,,FALSE,FALSE
095000-058#,Denso,DENSO_COIL3,-1,,,FALSE,FALSE
095000-063#,Denso,DENSO_COIL3,-1,,,FALSE,FALSE
095000-074#,Denso,DENSO_COIL3,-1,,,FALSE,FALSE
095000-075#,Denso,DENSO_COIL3,-1,,,FALSE,FALSE
095000-077#,Denso,DENSO_COIL3,-1,,,FALSE,FALSE
095000-082#,Denso,DENSO_COIL3,-1,,,FALSE,FALSE
095000-094#,Denso,DENSO_COIL3,-1,,,FALSE,FALSE
095000-095#,Denso,DENSO_COIL3,-1,,,FALSE,FALSE
095000-103#,Denso,DENSO_COIL0.7,-1,,,FALSE,FALSE
095000-121#,Denso,DENSO_COIL0.7,-1,,,FALSE,FALSE
095000-500#,Denso,DENSO_COIL0.5,-1,,,FALSE,FALSE
095000-501#,Denso,DENSO_COIL0.5,-1,,,FALSE,FALSE
095000-503#,Denso,DENSO_COIL0.5,-1,,,FALSE,FALSE
095000-507#,Denso,DENSO_COIL0.5,-1,,,FALSE,FALSE
095000-508#,Denso,DENSO_COIL0.5,4,50,22,FALSE,FALSE
095000-509#,Denso,DENSO_COIL1N,1,10,30,FALSE,FALSE
095000-512#,Denso,DENSO_COIL1N,1,1,30,FALSE,FALSE
095000-513#,Denso,DENSO_COIL0.5,-1,,,FALSE,FALSE
095000-516#,Denso,DENSO_COIL3,-1,,,FALSE,FALSE
095000-519#,Denso,DENSO_COIL0.5,-1,,,FALSE,FALSE
095000-521#,Denso,DENSO_COIL0.5,1,72,30,FALSE,FALSE
095000-522#,Denso,DENSO_COIL0.5,1,62,30,FALSE,FALSE
095000-525#,Denso,DENSO_COIL1N,1,10,30,FALSE,FALSE
095000-526#,Denso,DENSO_COIL1N,1,2,30,FALSE,FALSE
095000-527#,Denso,DENSO_COIL0.5,1,41,30,FALSE,FALSE
095000-528#,Denso,DENSO_COIL0.5,1,51,30,FALSE,FALSE
095000-534#,Denso,DENSO_COIL0.5,1,56,30,FALSE,FALSE
095000-535#,Denso,DENSO_COIL0.5,1,58,30,FALSE,FALSE
095000-536#,Denso,DENSO_COIL0.5,1,58,30,FALSE,FALSE
095000-540#,Denso,DENSO_COIL0.5,1,32,30,FALSE,FALSE
095000-542#,Denso,DENSO_COIL1N,1,1,30,FALSE,FALSE
095000-544#,Denso,DENSO_COIL1N,1,11,30,FALSE,FALSE
095000-546#,Denso,DENSO_COIL0.5,1,91,30,FALSE,FALSE
095000-547#,Denso,DENSO_COIL0.5,1,55,30,FALSE,FALSE
095000-548#,Denso,DENSO_COIL0.5,-1,,,FALSE,FALSE
095000-551#,Denso,DENSO_COIL0.5,1,5A,30,FALSE,FALSE
095000-555#,Denso,DENSO_COIL0.5,1,C0,30,FALSE,FALSE
095000-558#,Denso,DENSO_COIL1N,1,2,30,FALSE,FALSE
095000-560#,Denso,DENSO_COIL0.5,1,90,30,FALSE,FALSE
095000-561#,Denso,DENSO_COIL1N,1,31,30,FALSE,FALSE
095000-565#,Denso,DENSO_COIL0.5,1,D0,30,FALSE,FALSE
095000-566#,Denso,DENSO_COIL1N,1,22,30,FALSE,FALSE
095000-574#,Denso,DENSO_COIL1N,1,12,30,FALSE,FALSE
095000-576#,Denso,DENSO_COIL0.5,1,91,30,FALSE,FALSE
095000-578#,Denso,DENSO_COIL0.5,1,A0,30,FALSE,FALSE
095000-580#,Denso,DENSO_COIL0.5,2,F0,16,FALSE,FALSE
095000-581#,Denso,DENSO_COIL0.5,2,F1,16,FALSE,FALSE
095000-583#,Denso,DENSO_COIL3,-1,,,FALSE,FALSE
095000-587#,Denso,DENSO_COIL0.5,-1,,,FALSE,FALSE
095000-588#,Denso,DENSO_COIL1N,1,22,30,FALSE,FALSE
095000-589#,Denso,DENSO_COIL1N,1,12,30,FALSE,FALSE
095000-592#,Denso,DENSO_COIL1N,1,11,30,FALSE,FALSE
095000-602#,Denso,DENSO_COIL0.5,1,D1,30,FALSE,FALSE
095000-603#,Denso,DENSO_COIL0.5,-1,,,FALSE,FALSE
095000-604#,Denso,DENSO_COIL1N,1,32,30,FALSE,FALSE
095000-607#,Denso,DENSO_COIL0.5,-1,,,FALSE,FALSE
095000-610#,Denso,DENSO_COIL0.5,3,5F,24,FALSE,FALSE
095000-611#,Denso,DENSO_COIL1N,1,31,30,FALSE,FALSE
095000-613#,Denso,DENSO_COIL0.5,4,5D,22,FALSE,FALSE
095000-615#,Denso,DENSO_COIL1N,1,2,30,FALSE,FALSE
095000-617#,Denso,DENSO_COIL0.5,3,62,24,FALSE,FALSE
095000-619#,Denso,DENSO_COIL1N,1,22,30,FALSE,FALSE
095000-620#,Denso,DENSO_COIL1N,1,2,30,FALSE,FALSE
095000-622#,Denso,DENSO_COIL0.5,1,E1,30,FALSE,FALSE
095000-623#,Denso,DENSO_COIL1N,1,32,30,FALSE,FALSE
095000-624#,Denso,DENSO_COIL0.5,1,D2,30,FALSE,FALSE
095000-625#,Denso,DENSO_COIL0.5,1,D3,30,FALSE,FALSE
095000-628#,Denso,DENSO_COIL0.5,-1,,,FALSE,FALSE
095000-631#,Denso,DENSO_COIL0.5,-1,,,FALSE,FALSE
095000-634#,Denso,DENSO_COIL0.5,1,41,30,FALSE,FALSE
095000-635#,Denso,DENSO_COIL0.5,1,21,30,FALSE,FALSE
095000-636#,Denso,DENSO_COIL0.5,1,64,30,FALSE,FALSE
095000-637#,Denso,DENSO_COIL0.5,1,65,30,FALSE,FALSE
095000-641#,Denso,DENSO_COIL1N,1,50,30,FALSE,FALSE
095000-648#,Denso,DENSO_COIL0.5,-1,,,FALSE,FALSE
095000-649#,Denso,DENSO_COIL0.5,-1,,,FALSE,FALSE
095000-650#,Denso,DENSO_COIL0.5,-1,,,FALSE,FALSE
095000-651#,Denso,DENSO_COIL0.5,1,2,30,FALSE,FALSE
095000-652#,Denso,DENSO_COIL0.5,1,3,30,FALSE,FALSE
095000-658#,Denso,DENSO_COIL0.5,1,52,30,FALSE,FALSE
095000-659#,Denso,DENSO_COIL0.5,1,41,30,FALSE,FALSE
095000-662#,Denso,DENSO_COIL0.5,2,F2,16,FALSE,FALSE
095000-663#,Denso,DENSO_COIL0.5,1,DE,30,FALSE,FALSE
095000-668#,Denso,DENSO_COIL1N,1,51,30,FALSE,FALSE
095000-669#,Denso,DENSO_COIL0.5,1,E8,30,FALSE,FALSE
095000-670#,Denso,DENSO_COIL0.5,1,E3,30,FALSE,FALSE
095000-671#,Denso,DENSO_COIL1N,1,14,30,FALSE,FALSE
095000-673#,Denso,DENSO_COIL1N,1,60,30,FALSE,FALSE
095000-674#,Denso,DENSO_COIL1N,1,61,30,FALSE,FALSE
095000-675#,Denso,DENSO_COIL0.5,1,43,30,FALSE,FALSE
095000-676#,Denso,DENSO_COIL1N,1,13,30,FALSE,FALSE
095000-677#,Denso,DENSO_COIL1N,1,23,30,FALSE,FALSE
095000-679#,Denso,DENSO_COIL0.5,1,E7,30,FALSE,FALSE
095000-680#,Denso,DENSO_COIL0.5,3,5F,24,FALSE,FALSE
095000-687#,Denso,DENSO_COIL1N,1,12,30,FALSE,FALSE
095000-689#,Denso,DENSO_COIL1N,1,1,30,FALSE,FALSE
095000-690#,Denso,DENSO_COIL1N,1,31,30,FALSE,FALSE
095000-691#,Denso,DENSO_COIL1N,1,32,30,FALSE,FALSE
095000-696#,Denso,DENSO_COIL1N,1,50,30,FALSE,FALSE
095000-697#,Denso,DENSO_COIL1N,1,51,30,FALSE,FALSE
095000-698#,Denso,DENSO_COIL0.5,3,5F,24,FALSE,FALSE
095000-699#,Denso,DENSO_COIL0.5,3,62,24,FALSE,FALSE
095000-701#,Denso,DENSO_COIL1N,1,14,30,FALSE,FALSE
095000-703#,Denso,DENSO_COIL1N,1,13,30,FALSE,FALSE
095000-704#,Denso,DENSO_COIL1N,1,23,30,FALSE,FALSE
095000-706#,Denso,DENSO_COIL0.5,2,F4,16,FALSE,FALSE
095000-714#,Denso,DENSO_COIL0.5,1,C3,30,FALSE,FALSE
095000-716#,Denso,DENSO_COIL0.5,1,A3,30,FALSE,FALSE
095000-718#,Denso,DENSO_COIL1N,1,61,30,FALSE,FALSE
095000-721#,Denso,DENSO_COIL1N,1,1,30,FALSE,FALSE
095000-722#,Denso,DENSO_COIL1N,1,1,30,FALSE,FALSE
095000-724#,Denso,DENSO_COIL1N,1,31,30,FALSE,FALSE
095000-725#,Denso,DENSO_COIL1N,1,31,30,FALSE,FALSE
095000-727#,Denso,DENSO_COIL1N,1,32,30,FALSE,FALSE
095000-728#,Denso,DENSO_COIL1N,1,32,30,FALSE,FALSE
095000-730#,Denso,DENSO_COIL1N,1,50,30,FALSE,FALSE
095000-731#,Denso,DENSO_COIL1N,1,50,30,FALSE,FALSE
095000-732#,Denso,DENSO_COIL1N,1,51,30,FALSE,FALSE
095000-733#,Denso,DENSO_COIL1N,1,51,30,FALSE,FALSE
095000-735#,Denso,DENSO_COIL1N,1,12,30,FALSE,FALSE
095000-736#,Denso,DENSO_COIL1N,1,12,30,FALSE,FALSE
095000-740#,Denso,DENSO_COIL1N,1,13,30,FALSE,FALSE
095000-741#,Denso,DENSO_COIL1N,1,13,30,FALSE,FALSE
095000-742#,Denso,DENSO_COIL1N,1,23,30,FALSE,FALSE
095000-743#,Denso,DENSO_COIL1N,1,23,30,FALSE,FALSE
095000-744#,Denso,DENSO_COIL1N,1,14,30,FALSE,FALSE
095000-745#,Denso,DENSO_COIL1N,1,14,30,FALSE,FALSE
095000-749#,Denso,DENSO_COIL0.5,1,97,30,FALSE,FALSE
095000-750#,Denso,DENSO_COIL0.5,1,96,30,FALSE,FALSE
095000-751#,Denso,DENSO_COIL0.5,1,6E,30,FALSE,FALSE
095000-753#,Denso,DENSO_COIL1N,1,60,30,FALSE,FALSE
095000-754#,Denso,DENSO_COIL1N,1,13,30,FALSE,FALSE
095000-755#,Denso,DENSO_COIL1N,1,1,30,FALSE,FALSE
095000-756#,Denso,DENSO_COIL0.5,-1,,,FALSE,FALSE
095000-758#,Denso,DENSO_COIL1N,1,1,30,FALSE,FALSE
095000-760#,Denso,DENSO_COIL1N,1,31,30,FALSE,FALSE
095000-761#,Denso,DENSO_COIL1N,1,31,30,FALSE,FALSE
095000-763#,Denso,DENSO_COIL1N,1,32,30,FALSE,FALSE
095000-764#,Denso,DENSO_COIL1N,1,32,30,FALSE,FALSE
095000-766#,Denso,DENSO_COIL1N,1,50,30,FALSE,FALSE
095000-767#,Denso,DENSO_COIL1N,1,50,30,FALSE,FALSE
095000-768#,Denso,DENSO_COIL1N,1,51,30,FALSE,FALSE
