id,injector_code,test_name,motor_speed,setted_pressure,adjusting_time,measurement_time,injection_rate,total_pulse_time,nominal_flow,flow_range,volt_ampere_profile,total_pulse_time2,shift
11200,0986435529,3,1000,350,20,40,60,2000,,,,,
11201,0986435529,4,1000,1600,20,40,60,1600,37.5,86.67,,,
11202,0986435529,6,1000,1600,20,40,60,1600,144,5.69,,,
11203,0986435529,7,1000,1200,20,40,60,2000,150.2,5.06,,,
11204,0986435529,11,1000,400,40,60,60,400,3.3,84.85,,,
11205,0986435529,13,1000,700,20,40,60,400,7.5,65.33,,,
11206,0986435530,2,1000,500,20,40,,0,25,100,,,
11207,0986435530,3,1000,350,20,40,60,2000,,,,,
11208,0986435530,4,1000,1100,20,40,60,2100,32.5,84.62,,,
11209,0986435530,6,1000,1100,20,40,60,2100,145.4,5.64,,,
11210,0986435530,7,1000,600,20,40,60,700,27.5,23.27,,,
11211,0986435530,11,1000,1100,40,60,60,250,2.6,88.46,,,
11212,0986435530,13,1000,250,20,40,60,700,5.1,76.47,,,
11213,0986435530,31,1000,1100,20,40,,0,25,100,,,
11214,0986435531,2,1000,1400,20,40,,0,32.5,100,,,
11215,0986435531,3,1000,350,20,40,60,1780,,,,,
11216,0986435531,4,1000,1400,20,40,60,1780,32.5,100,,,
11217,0986435531,6,1000,1400,20,40,60,1780,115.7,3.98,,,
11218,0986435531,10,1000,700,20,40,60,950,41.5,9.88,,,
11219,0986435531,11,1000,1000,40,60,60,240,3.3,81.82,,,
11220,0986435531,13,1000,250,20,40,60,900,8.1,51.85,,,
11221,0986435532,2,1000,500,20,40,,0,41,100,,,
11222,0986435532,3,1000,350,20,40,60,2000,,,,,
11223,0986435532,4,1000,1600,20,40,60,3000,48.5,89.69,,,
11224,0986435532,6,1000,1600,20,40,60,3000,220.4,4.49,,,
11225,0986435532,7,1000,600,20,40,60,700,31.4,21.66,,,
11226,0986435532,11,1000,1000,40,60,60,160,3.2,87.5,,,
11227,0986435532,13,1000,250,20,40,60,1000,17.9,29.05,,,
11228,0986435532,31,1000,1600,20,40,,0,41,100,,,
11229,0986435533,2,1000,1600,20,40,,0,33,100,,,
11230,0986435533,3,1000,350,20,40,60,2450,,,,,
11231,0986435533,4,1000,1600,20,40,60,1700,40.5,87.65,,,
11232,0986435533,6,1000,1600,20,40,60,1700,125.7,4.06,,,
11233,0986435533,7,1000,600,20,40,60,700,33.1,17.52,,,
11234,0986435533,11,1000,1000,40,60,60,160,2.8,85.71,,,
11235,0986435533,13,1000,250,20,40,60,800,11.9,43.7,,,
11236,0986435534,2,1000,1600,20,40,,0,30,100,,,
11237,0986435534,3,1000,350,20,40,60,2450,,,,,
11238,0986435534,4,1000,1600,20,40,60,1600,37.5,86.67,,,
11239,0986435534,6,1000,1600,20,40,60,1600,144,5.69,,,
11240,0986435534,7,1000,1200,20,40,60,2000,150.2,5.06,,,
11241,0986435534,11,1000,400,40,60,60,400,3.3,84.85,,,
11242,0986435534,13,1000,700,20,40,60,400,7.5,65.33,,,
11243,0986435535,2,1000,1600,20,40,,0,35,100,,,
11244,0986435535,3,1000,1400,20,40,60,800,,,,,
11245,0986435535,4,1000,1600,20,40,60,1600,42.5,88.24,,,
11246,0986435535,6,1000,1600,20,40,60,1600,188.7,5.41,,,
11247,0986435535,7,1000,700,20,40,60,400,6.4,79.69,,,
11248,0986435535,13,1000,400,20,40,60,400,3.2,87.5,,,
11249,0986435535,32,1000,1200,20,40,60,2000,196.2,5.3,,,
11250,0986435536,2,1000,1600,20,40,,0,35,100,,,
11251,0986435536,3,1000,350,20,40,60,2000,,,,,
11252,0986435536,4,1000,1600,20,40,60,1600,42.5,88.24,,,
11253,0986435536,6,1000,1600,20,40,60,1600,188.7,5.41,,,
11254,0986435536,7,1000,700,20,40,60,400,6.4,79.69,,,
11255,0986435536,13,1000,400,20,40,60,400,3.2,87.5,,,
11256,0986435536,32,1000,1200,20,40,60,2000,196.2,5.3,,,
11257,0986435541,2,1000,1400,20,40,,0,30,100,,,
11258,0986435541,3,1000,1400,20,40,60,800,,,,,
11259,0986435541,4,1000,1400,20,40,60,1780,37.5,86.67,,,
11260,0986435541,6,1000,1400,20,40,60,1780,135.5,4.87,,,
11261,0986435541,7,1000,700,20,40,60,950,53.5,10.84,,,
11262,0986435541,11,1000,1000,40,60,60,240,4.3,93.02,,,
11263,0986435541,13,1000,250,20,40,60,900,11,47.27,,,
11264,0986435542,2,1000,1400,20,40,,0,30,100,,,
11265,0986435542,3,1000,350,20,40,60,2450,,,,,
11266,0986435542,4,1000,1400,20,40,60,1780,37.5,86.67,,,
11267,0986435542,6,1000,1400,20,40,60,1780,137.3,4.81,,,
11268,0986435542,7,1000,700,20,40,60,950,53.5,10.84,,,
11269,0986435542,11,1000,1000,40,60,60,240,4,92.5,,,
11270,0986435542,13,1000,250,20,40,60,900,10.2,50.98,,,
11271,0986435543,2,1000,500,20,40,,0,41,100,,,
11272,0986435543,3,1000,350,20,40,60,2000,,,,,
11273,0986435543,4,1000,1600,20,40,60,3000,48.5,89.69,,,
11274,0986435543,6,1000,1600,20,40,60,3000,220.4,4.49,,,
11275,0986435543,7,1000,600,20,40,60,700,31.4,21.66,,,
11276,0986435543,11,1000,1000,40,60,60,160,3.2,87.5,,,
11277,0986435543,13,1000,250,20,40,60,1000,17.9,29.05,,,
11278,0986435543,31,1000,1600,20,40,,0,41,100,,,
11279,0986435544,2,1000,1600,20,40,,0,41,100,,,
11280,0986435544,3,1000,350,20,40,60,2000,,,,,
11281,0986435544,4,1000,1600,20,40,60,3000,48.5,89.69,,,
11282,0986435544,6,1000,1600,20,40,60,3000,282.2,3.51,,,
11283,0986435544,7,1000,600,20,40,60,700,31.6,21.52,,,
11284,0986435544,11,1000,1000,40,90,60,160,3,83.33,,,
11285,0986435544,13,1000,250,20,40,60,1000,16.4,31.71,,,
11286,0986435545,2,1000,500,20,40,,0,30,100,,,
11287,0986435545,3,1000,350,20,40,60,2000,,,,,
11288,0986435545,4,1000,1600,20,40,60,1800,37.5,86.67,,,
11289,0986435545,6,1000,1600,20,40,60,1800,155,5.23,,,
11290,0986435545,7,1000,1000,20,40,60,600,36.4,21.43,,,
11291,0986435545,11,1000,1000,40,60,60,260,2.8,89.29,,,
11292,0986435545,13,1000,300,20,60,60,600,5,68,,,
11293,0986435545,31,1000,1600,20,40,,0,30,100,,,
11294,0986435546,2,1000,500,20,40,,0,35,100,,,
11295,0986435546,3,1000,350,20,40,60,2000,,,,,
11296,0986435546,4,1000,1200,20,40,60,2600,42.5,88.24,,,
11297,0986435546,6,1000,1200,20,40,60,2600,187.2,4.59,,,
11298,0986435546,7,1000,700,20,40,60,700,27.4,25.91,,,
11299,0986435546,11,1000,1000,40,60,60,250,3.4,88.24,,,
11300,0986435546,13,1000,400,20,40,60,500,4.1,92.68,,,
11301,0986435546,31,1000,1200,20,40,,0,35,100,,,
11302,0986435547,2,1000,1400,20,40,,0,35,100,,,
11303,0986435547,3,1000,350,20,40,60,2000,,,,,
11304,0986435547,4,1000,1400,20,40,60,2900,42.5,88.24,,,
11305,0986435547,6,1000,1400,20,40,60,2900,239.3,4.51,,,
11306,0986435547,7,1000,800,20,40,60,800,46.6,17.81,,,
11307,0986435547,11,1000,1000,40,60,60,250,3.2,84.38,,,
11308,0986435547,13,1000,400,20,40,60,600,7.4,75.68,,,
11309,0986435548,2,1000,1600,20,40,,0,25,100,,,
11310,0986435548,3,1000,350,20,40,60,2000,,,,,
11311,0986435548,4,1000,1300,20,40,60,1300,27.5,81.82,,,
11312,0986435548,6,1000,1300,20,40,60,1300,136.1,5.36,,,
11313,0986435548,11,1000,1000,40,60,60,250,2.7,88.89,,,
11314,0986435548,13,1000,700,20,40,60,400,5.7,64.91,,,
11315,0986435548,32,1000,800,20,40,60,2500,187.8,4.53,,,
11316,0986435549,2,1000,1600,20,40,,0,32.5,100,,,
11317,0986435549,3,1000,350,20,40,60,2000,,,,,
11318,0986435549,4,1000,1300,20,40,60,1300,35,85.71,,,
11319,0986435549,6,1000,1300,20,40,60,1300,116.9,5.65,,,
11320,0986435549,7,1000,800,20,40,60,2500,162.2,4.62,,,
11321,0986435549,11,1000,1000,40,60,60,250,2.5,88,,,
11322,0986435549,13,1000,700,20,40,60,400,5.9,64.41,,,
11323,0986435550,2,1000,1800,20,40,,0,24,100,,,
11324,0986435550,3,1000,350,20,40,60,2000,,,,,
11325,0986435550,4,1000,1800,20,40,60,1070,26.5,81.13,,,
11326,0986435550,6,1000,1800,20,40,60,1070,78.1,8.58,,,
11327,0986435550,7,1000,1200,20,40,60,550,34.6,14.16,,,
11328,0986435550,11,1000,1600,40,60,60,190,1.8,83.33,,,
11329,0986435550,13,1000,250,20,40,60,850,9.5,49.47,,,
11330,0986435551,2,1000,500,20,40,,0,22.5,100,,,
11331,0986435551,3,1000,350,20,40,60,2000,,,,,
11332,0986435551,4,1000,1400,20,40,60,1800,36,86.11,,,
11333,0986435551,6,1000,1400,20,40,60,1800,188.5,4.88,,,
11334,0986435551,7,1000,1000,20,40,60,600,27.8,28.06,,,
11335,0986435551,11,1000,1000,40,60,60,250,2.8,89.29,,,
11336,0986435551,13,1000,250,20,40,60,1000,14.2,48.59,,,
11337,0986435551,31,1000,1400,20,40,,0,22.5,100,,,
11338,0986435552,2,1000,500,20,40,,0,25,100,,,
11339,0986435552,3,1000,350,20,40,60,2000,,,,,
11340,0986435552,4,1000,1100,20,40,60,2100,32.5,84.62,,,
11341,0986435552,6,1000,1100,20,40,60,2100,143.4,4.67,,,
11342,0986435552,7,1000,600,20,40,60,700,33,18.79,,,
11343,0986435552,11,1000,1100,40,60,60,250,3.4,91.18,,,
11344,0986435552,13,1000,250,20,40,60,700,6.3,55.56,,,
11345,0986435552,31,1000,1100,20,40,,0,25,100,,,
11346,0986435553,2,1000,1800,20,40,,0,25,100,,,
11347,0986435553,3,1000,1400,20,40,60,800,,,,,
11348,0986435553,4,1000,1800,20,40,60,2000,37.5,86.67,,,
11349,0986435553,6,1000,1800,20,40,60,2000,147.1,7.48,,,
11350,0986435553,7,1000,1000,20,40,60,600,29.7,26.94,,,
11351,0986435553,11,1000,1400,40,60,60,270,2.3,86.96,,,
11352,0986435553,13,1000,250,20,40,60,1000,17.5,40,,,
11353,0986435554,2,1000,500,20,40,,0,41,100,,,
11354,0986435554,3,1000,350,20,40,60,2000,,,,,
11355,0986435554,4,1000,1600,20,40,60,3000,43.5,88.51,,,
11356,0986435554,6,1000,1600,20,40,60,3000,274,4.45,,,
11357,0986435554,7,1000,600,20,40,60,700,34.2,19.88,,,
11358,0986435554,11,1000,1000,40,60,60,160,3.1,90.32,,,
11359,0986435554,13,1000,250,20,40,60,1000,18.5,28.11,,,
11360,0986435554,31,1000,1600,20,40,,0,41,100,,,
11361,0986435555,2,1000,1600,20,40,,0,41,100,,,
11362,0986435555,3,1000,1400,20,40,60,800,,,,,
11363,0986435555,4,1000,1600,20,40,60,3000,48.5,89.69,,,
11364,0986435555,6,1000,1600,20,40,60,3000,277.3,4.4,,,
11365,0986435555,7,1000,600,20,40,60,700,34.1,19.94,,,
11366,0986435555,11,1000,1000,40,60,60,240,4,77.5,,,
11367,0986435555,13,1000,250,20,40,60,1000,18,28.89,,,
11368,0986435556,2,1000,500,20,40,,0,33,100,,,
11369,0986435556,3,1000,1400,20,40,60,800,,,,,
11370,0986435556,4,1000,1600,20,40,60,1700,40.5,87.65,,,
11371,0986435556,6,1000,1600,20,40,60,1700,126.2,4.36,,,
11372,0986435556,7,1000,600,20,40,60,700,33.4,17.37,,,
11373,0986435556,8,1000,1200,20,40,60,200,4.7,59.57,,,
11374,0986435556,11,1000,1000,40,60,60,160,3.1,80.65,,,
11375,0986435556,13,1000,250,20,40,60,800,10.5,49.52,,,
11376,0986435556,31,1000,1600,20,40,,0,33,100,,,
11377,0986435557,2,1000,1600,20,40,,0,30,100,,,
11378,0986435557,3,1000,1400,20,40,60,800,,,,,
11379,0986435557,4,1000,1600,20,40,60,1150,37.5,86.67,,,
11380,0986435557,6,1000,1600,20,40,60,1150,125.6,5.89,,,
11381,0986435557,7,1000,1000,20,40,60,600,35.7,21.01,,,
11382,0986435557,11,1000,1000,40,60,60,200,2.9,89.66,,,
11383,0986435557,13,1000,370,20,40,60,500,5.2,92.31,,,
11384,0986435558,2,1000,1400,20,40,,0,37.5,100,,,
11385,0986435558,3,1000,350,20,40,60,2000,,,,,
11386,0986435558,4,1000,1400,20,40,60,2200,45,88.89,,,
11387,0986435558,6,1000,1400,20,40,60,2200,187.7,4.64,,,
11388,0986435558,7,1000,1000,20,40,60,600,37.3,16.89,,,
11389,0986435558,11,1000,1000,40,60,60,250,3.2,90.63,,,
11390,0986435558,13,1000,300,20,40,60,700,7.3,76.71,,,
11391,0986435559,2,1000,1600,20,40,,0,32.5,100,,,
11392,0986435559,3,1000,350,20,40,60,2000,,,,,
11393,0986435559,4,1000,1300,20,40,60,1300,35,85.71,,,
11394,0986435559,6,1000,1300,20,40,60,1300,124,5.48,,,
11395,0986435559,11,1000,1000,40,60,60,250,2.3,78.26,,,
11396,0986435559,13,1000,700,20,40,60,400,7.6,60.53,,,
11397,0986435559,32,1000,800,20,40,60,2500,169.3,4.49,,,
11398,0986435560,2,1000,500,20,40,,0,41,100,,,
11399,0986435560,3,1000,350,20,40,60,2000,,,,,
11400,0986435560,4,1000,1600,20,40,60,3000,43.5,88.51,,,
11401,0986435560,6,1000,1600,20,40,60,3000,274,4.45,,,
11402,0986435560,7,1000,600,20,40,60,700,34.2,19.88,,,
11403,0986435560,11,1000,1000,40,60,60,160,3.1,90.32,,,
11404,0986435560,13,1000,250,20,40,60,1000,18.5,28.11,,,
11405,0986435560,31,1000,1600,20,40,,0,41,100,,,
11406,0986435561,2,1000,1600,20,40,,0,37.5,100,,,
11407,0986435561,3,1000,350,20,40,60,2000,,,,,
11408,0986435561,4,1000,1600,20,40,60,2200,40,87.5,,,
11409,0986435561,6,1000,1600,20,40,60,2200,326.1,4.17,,,
11410,0986435561,7,1000,1000,20,40,60,900,88,13.3,,,
11411,0986435561,11,1000,1000,40,60,60,270,2.5,88,,,
11412,0986435561,13,1000,250,20,40,60,800,6.8,54.41,,,
11413,0986435562,2,1000,1600,20,40,,0,37.5,100,,,
11414,0986435562,3,1000,350,20,40,60,2000,,,,,
11415,0986435562,4,1000,1600,20,40,60,2200,45,88.89,,,
11416,0986435562,6,1000,1600,20,40,60,2200,206.5,4.5,,,
11417,0986435562,7,1000,1000,20,40,60,600,48.4,14.05,,,
11418,0986435562,11,1000,1000,40,60,60,250,3.7,91.89,,,
11419,0986435562,13,1000,300,20,40,60,700,13.5,34.07,,,
11420,0986435563,2,1000,1600,20,40,,0,37.5,100,,,
11421,0986435563,3,1000,350,20,40,60,2000,,,,,
11422,0986435563,4,1000,1600,20,40,60,2200,45,88.89,,,
11423,0986435563,6,1000,1600,20,40,60,2200,171.5,4.9,,,
11424,0986435563,7,1000,1000,20,40,60,600,42.7,15.93,,,
11425,0986435563,11,1000,1000,40,60,60,250,3.2,90.63,,,
11426,0986435563,13,1000,300,20,40,60,700,13,35.38,,,
11427,0986435564,2,1000,1800,20,40,,0,25,100,,,
11428,0986435564,3,1000,350,20,40,60,2000,,,,,
11429,0986435564,4,1000,1800,20,40,60,1800,37.5,86.67,,,
11430,0986435564,6,1000,1800,20,40,60,1800,212.4,4.66,,,
11431,0986435564,7,1000,1000,20,40,60,600,22.8,28.51,,,
11432,0986435564,11,1000,1000,40,60,60,290,2.5,88,,,
11433,0986435564,13,1000,250,20,40,60,1000,13.3,45.11,,,
11434,0986435565,2,1000,1800,20,40,,0,26,100,,,
11435,0986435565,3,1000,350,20,40,60,2000,,,,,
11436,0986435565,4,1000,1800,20,40,60,2000,36,86.11,,,
11437,0986435565,11,1000,1800,40,60,60,270,2.7,88.89,,,
11438,0986435565,15,1000,1800,20,40,60,2000,187.6,6.18,,,
11439,0986435565,17,1000,1000,20,40,60,600,31.3,27.48,,,
11440,0986435565,19,1000,300,20,40,60,700,9.9,74.75,,,
11441,0986435566,2,1000,500,20,40,,0,30,100,,,
11442,0986435566,3,1000,350,20,40,60,2000,,,,,
11443,0986435566,4,1000,1800,20,40,60,1800,51,90.2,,,
11444,0986435566,6,1000,1800,20,40,60,1800,268,4.29,,,
11445,0986435566,7,1000,1400,20,40,60,900,107.7,13.83,,,
11446,0986435566,11,1000,1800,40,60,60,270,2.9,86.21,,,
11447,0986435566,13,1000,250,20,40,60,800,8.7,42.53,,,
11448,0986435566,31,1000,1800,20,40,,0,30,100,,,
11449,0986435567,2,1000,500,20,40,,0,30,100,,,
11450,0986435567,3,1000,350,20,40,60,2000,,,,,
11451,0986435567,4,1000,1800,20,40,60,2200,50,80,,,
11452,0986435567,6,1000,1800,20,40,60,2200,332.1,4.13,,,
11453,0986435567,7,1000,1400,20,40,60,900,109,13.67,,,
11454,0986435567,11,1000,1800,40,60,60,270,3.1,80.65,,,
11455,0986435567,13,1000,250,20,40,60,800,8.8,42.05,,,
11456,0986435567,31,1000,1800,20,40,,0,30,100,,,
11457,0986435568,2,1000,1800,20,40,,0,13.5,100,,,
11458,0986435568,3,1000,350,20,40,60,2000,,,,,
11459,0986435568,4,1000,900,20,40,60,400,12.5,100,,,
11460,0986435568,5,1000,1800,20,40,60,2000,36,86.11,,,
11461,0986435568,11,1000,1800,40,60,60,270,2.8,82.14,,,
11462,0986435568,15,1000,1800,20,40,60,2000,162.1,6.17,,,
11463,0986435568,17,1000,1000,20,40,60,600,29.8,22.15,,,
11464,0986435568,19,1000,300,20,40,60,700,9.9,73.74,,,
11465,0986435569,2,1000,1800,20,40,,0,27.5,100,,,
11466,0986435569,3,1000,350,20,40,60,2000,,,,,
11467,0986435569,4,1000,1800,20,40,60,1800,46,89.13,,,
11468,0986435569,14,1000,1800,20,40,60,270,3.8,89.47,,,
11469,0986435569,15,1000,1800,20,40,60,1800,268,6.75,,,
11470,0986435569,17,1000,1400,20,40,60,900,107.7,24.33,,,
11471,0986435569,19,1000,250,20,40,60,800,8.7,71.26,,,
11472,0986435570,2,1000,1800,20,40,,0,27.5,100,,,
11473,0986435570,3,1000,350,20,40,60,2000,,,,,
11474,0986435570,4,1000,1800,20,40,60,2200,46,89.13,,,
11475,0986435570,11,1000,1800,40,60,60,280,2.7,85.19,,,
11476,0986435570,15,1000,1800,20,40,60,2200,305.8,5.23,,,
11477,0986435570,17,1000,1400,20,40,60,900,98,15.82,,,
11478,0986435570,19,1000,250,20,40,60,800,7.3,57.53,,,
11479,0986435571,2,1000,500,20,40,,0,30,100,,,
11480,0986435571,3,1000,1400,20,40,60,800,,,,,
11481,0986435571,4,1000,1350,20,40,60,1800,32.5,84.62,,,
11482,0986435571,6,1000,1350,20,40,60,1800,121,6.12,,,
11483,0986435571,7,1000,600,20,40,60,500,21.2,34.43,,,
11484,0986435571,11,1000,800,40,60,60,160,4.2,76.19,,,
11485,0986435571,13,1000,250,20,40,60,700,9.5,51.58,,,
11486,0986435571,31,1000,1350,20,40,,0,30,100,,,
11487,0986435572,2,1000,1800,40,90,,0,1,100,,,
11488,0986435572,3,1000,1400,20,40,60,800,,,,,
11489,0986435572,4,1000,1600,20,40,60,1790,18,44.44,,,
11490,0986435572,15,1000,1600,20,40,60,1790,150.3,8.65,,,
11491,0986435572,17,1000,1300,20,40,60,775,59.8,20.4,,,
11492,0986435572,19,1000,600,20,40,60,730,18.9,46.03,,,
11493,0986435573,2,1000,1800,20,40,,0,24.5,100,,,
11494,0986435573,3,1000,350,20,40,60,2000,,,,,
11495,0986435573,4,1000,1800,20,40,60,1700,34.5,71.01,,,
11496,0986435573,6,1000,1800,20,40,60,1700,160.1,4.43,,,
11497,0986435573,10,1000,600,20,40,60,700,28.9,19.38,,,
11498,0986435573,11,1000,1400,40,90,60,250,2,85,,,
11499,0986435573,13,1000,250,20,40,60,800,10.8,47.22,,,
11500,0986435574,2,1000,1800,20,40,,0,24.5,100,,,
11501,0986435574,3,1000,350,20,40,60,2000,,,,,
11502,0986435574,4,1000,1800,20,40,60,1700,44.5,55.06,,,
11503,0986435574,11,1000,1400,40,90,60,250,2,85,,,
11504,0986435574,15,1000,1800,20,40,60,1700,152.1,5.72,,,
11505,0986435574,16,1000,250,20,40,60,800,8.1,80.25,,,
11506,0986435574,17,1000,600,20,40,60,700,26,28.08,,,
11507,0986435575,2,1000,500,20,40,,0,33,100,,,
11508,0986435575,3,1000,1400,20,40,60,800,,,,,
11509,0986435575,4,1000,1600,20,40,60,1700,40.5,87.65,,,
11510,0986435575,6,1000,1600,20,40,60,1700,152.7,4.52,,,
11511,0986435575,7,1000,600,20,40,60,700,34.6,16.76,,,
11512,0986435575,11,1000,1000,40,60,60,160,3.1,80.65,,,
11513,0986435575,13,1000,250,20,40,60,800,10.7,48.6,,,
11514,0986435575,31,1000,1600,20,40,,0,33,100,,,
11515,0986435576,2,1000,500,20,40,,0,33,100,,,
11516,0986435576,3,1000,1400,20,40,60,800,,,,,
11517,0986435576,4,1000,1400,20,40,60,1700,35.5,85.92,,,
11518,0986435576,6,1000,1400,20,40,60,1700,168.5,3.92,,,
11519,0986435576,7,1000,600,20,40,60,700,32.9,17.63,,,
11520,0986435576,11,1000,1000,40,60,60,280,6.1,83.61,,,
11521,0986435576,13,1000,250,20,40,60,800,8.6,60.47,,,
11522,0986435576,31,1000,1400,20,40,,0,33,100,,,
11523,0986435577,2,1000,1350,20,40,,0,,,,,
11524,0986435577,3,1000,350,20,40,60,2000,,,,,
11525,0986435577,4,1000,2200,20,40,60,1700,25,12,,,
11526,0986435577,6,1000,2200,20,40,60,1700,292.1,6.74,,,
11527,0986435577,7,1000,2200,20,40,60,850,127.4,23.86,,,
11528,0986435577,11,1000,2200,40,60,60,375,3.3,90.91,,,
11529,0986435577,13,1000,1000,20,40,60,750,27.4,47.45,,,
11530,0986435578,2,1000,1350,20,40,,0,,,,,
11531,0986435578,3,1000,350,20,40,60,2000,,,,,
11532,0986435578,4,1000,2200,20,40,60,1700,25,12,,,
11533,0986435578,6,1000,2200,20,40,60,1700,280.7,6.63,,,
11534,0986435578,7,1000,2200,20,40,60,850,132,22.95,,,
11535,0986435578,11,1000,2200,40,60,60,375,3.4,91.18,,,
11536,0986435578,13,1000,1000,20,40,60,750,29.7,43.77,,,
11537,0986435579,2,1000,1600,20,40,,0,37.5,100,,,
11538,0986435579,3,1000,1400,20,40,60,800,,,,,
11539,0986435579,4,1000,1600,20,40,60,2200,45,88.89,,,
11540,0986435579,14,1000,1000,20,40,60,250,3.7,89.19,,,
11541,0986435579,15,1000,1600,20,40,60,2200,314,6.18,,,
11542,0986435579,17,1000,1000,20,40,60,900,84.2,23.99,,,
11543,0986435579,19,1000,250,20,40,60,800,6.2,93.55,,,
11544,0986435580,2,1000,1600,20,40,,0,37.5,100,,,
11545,0986435580,3,1000,1400,20,40,60,800,,,,,
11546,0986435580,4,1000,1600,20,40,60,2200,40,87.5,,,
11547,0986435580,14,1000,1000,40,60,60,250,2.3,86.96,,,
11548,0986435580,15,1000,1600,20,40,60,2200,326.1,3.34,,,
11549,0986435580,17,1000,1000,20,40,60,900,88.7,13.19,,,
11550,0986435580,19,1000,250,20,40,60,800,6.7,55.22,,,
11551,0986435581,2,1000,1400,20,40,,0,35,100,,,
11552,0986435581,3,1000,1400,20,40,60,800,,,,,
11553,0986435581,4,1000,1400,20,40,60,1600,42.5,88.24,,,
11554,0986435581,6,1000,1400,20,40,60,1600,239.6,4.17,,,
11555,0986435581,10,1000,1000,20,40,60,900,85,14.35,,,
11556,0986435581,11,1000,1000,40,60,60,250,2.6,88.46,,,
11557,0986435581,13,1000,250,20,40,60,800,4.6,80.43,,,
11558,0986435582,2,1000,1600,20,40,,0,37.5,100,,,
11559,0986435582,3,1000,1400,20,40,60,800,,,,,
11560,0986435582,4,1000,1600,20,40,60,2200,45,88.89,,,
11561,0986435582,14,1000,1000,40,60,60,250,2.5,88,,,
11562,0986435582,15,1000,1600,20,40,60,2200,366,3.14,,,
11563,0986435582,17,1000,1000,20,40,60,900,90.4,12.94,,,
11564,0986435582,19,1000,250,20,40,60,800,6.8,54.41,,,
11565,0986435583,2,1000,1400,20,40,,0,37.5,100,,,
11566,0986435583,3,1000,1400,20,40,60,800,,,,,
11567,0986435583,4,1000,1400,20,40,60,2200,45,88.89,,,
11568,0986435583,6,1000,1400,20,40,60,2200,188.9,4.61,,,
11569,0986435583,7,1000,1000,20,40,60,600,37.3,16.89,,,
11570,0986435583,11,1000,1000,40,60,60,250,3.2,90.63,,,
11571,0986435583,13,1000,300,20,40,60,700,7.3,76.71,,,
11572,0986435584,2,1000,1600,20,40,,0,37.5,100,,,
11573,0986435584,3,1000,1400,20,40,60,800,,,,,
11574,0986435584,4,1000,1600,20,40,60,2200,40,87.5,,,
11575,0986435584,6,1000,1600,20,40,60,2200,326.1,4.17,,,
11576,0986435584,7,1000,1000,20,40,60,900,88,13.3,,,
11577,0986435584,11,1000,1000,40,60,60,270,2.5,88,,,
11578,0986435584,13,1000,250,20,40,60,800,6.8,54.41,,,
11579,0986435585,2,1000,1600,20,40,,0,37.5,100,,,
11580,0986435585,3,1000,1400,20,40,60,800,,,,,
11581,0986435585,4,1000,1600,20,40,60,2200,45,88.89,,,
11582,0986435585,6,1000,1600,20,40,60,2200,206.5,4.5,,,
11583,0986435585,7,1000,1000,20,40,60,600,48.4,14.05,,,
11584,0986435585,11,1000,1000,40,60,60,250,3.7,91.89,,,
11585,0986435585,13,1000,300,20,40,60,700,13.5,34.07,,,
11586,0986435586,2,1000,1600,20,40,,0,37.5,100,,,
11587,0986435586,3,1000,1400,20,40,60,800,,,,,
11588,0986435586,4,1000,1600,20,40,60,2200,45,88.89,,,
11589,0986435586,6,1000,1600,20,40,60,2200,171.5,4.9,,,
11590,0986435586,7,1000,1000,20,40,60,600,42.7,15.93,,,
11591,0986435586,11,1000,1000,40,60,60,250,3.2,90.63,,,
11592,0986435586,13,1000,300,20,40,60,700,13,35.38,,,
11593,0986435587,2,1000,1800,20,40,,0,26,100,,,
11594,0986435587,3,1000,1400,20,40,60,800,,,,,
11595,0986435587,4,1000,1800,20,40,60,2000,36,86.11,,,
11596,0986435587,11,1000,1800,40,60,60,270,2.7,88.89,,,
11597,0986435587,15,1000,1800,20,40,60,2000,187.6,6.18,,,
11598,0986435587,17,1000,1000,20,40,60,600,31.3,27.48,,,
11599,0986435587,19,1000,300,20,40,60,700,9.9,74.75,,,
11600,0986435588,2,1000,1800,20,40,,0,27.5,100,,,
11601,0986435588,3,1000,1400,20,40,60,800,,,,,
11602,0986435588,4,1000,1800,20,40,60,1800,46,89.13,,,
11603,0986435588,14,1000,1800,20,40,60,270,3.8,89.47,,,
11604,0986435588,15,1000,1800,20,40,60,1800,268,6.75,,,
11605,0986435588,17,1000,1400,20,40,60,900,107.7,24.33,,,
11606,0986435588,19,1000,250,20,40,60,800,8.7,71.26,,,
11607,0986435589,2,1000,1800,20,40,,0,27.5,100,,,
11608,0986435589,3,1000,1400,20,40,60,800,,,,,
11609,0986435589,4,1000,1800,20,40,60,2200,46,89.13,,,
11610,0986435589,11,1000,1800,40,60,60,280,2.7,85.19,,,
11611,0986435589,15,1000,1800,20,40,60,2200,305.8,5.23,,,
11612,0986435589,17,1000,1400,20,40,60,900,98,15.82,,,
11613,0986435589,19,1000,250,20,40,60,800,7.3,57.53,,,
11614,0986435591,2,1000,1800,20,40,,0,13.5,100,,,
11615,0986435591,3,1000,1400,20,40,60,800,,,,,
11616,0986435591,4,1000,900,20,40,60,400,12.5,100,,,
11617,0986435591,5,1000,1800,20,40,60,2000,36,86.11,,,
11618,0986435591,11,1000,1800,40,60,60,270,2.8,82.14,,,
