id,injector_code,test_name,motor_speed,setted_pressure,adjusting_time,measurement_time,injection_rate,total_pulse_time,nominal_flow,flow_range,volt_ampere_profile,total_pulse_time2,shift,is_custom
386,28239769,4,1000,1600,20,40,60,800,28,50,,,,FALSE
387,28239769,14,1000,1600,20,40,60,1378,80.20,11.22,,,,FALSE
388,28239769,15,1000,1600,20,60,60,238,4.02,79.6,,,,FALSE
389,28239769,16,1000,1600,40,90,60,270,1.08,90,,,,FALSE
390,28239769,17,1000,1600,20,40,60,920,57.30,11.52,,,,FALSE
391,28239769,18,1000,1600,20,40,60,632,34.68,17.88,,,,FALSE
392,28239769,19,1000,1600,20,40,60,378,6.74,38.58,,,,FALSE
393,28239769,20,1000,1600,20,60,60,289,3.83,67.89,,,,FALSE
394,28239769,21,1000,800,20,40,60,1530,60.70,12.85,,,,FALSE
395,28239769,22,1000,800,40,90,60,302,1.90,84.21,,,,FALSE
396,28239769,23,1000,800,20,40,60,1370,54.58,12.46,,,,FALSE
397,28239769,24,1000,800,20,40,60,858,32.00,16.88,,,,FALSE
398,28239769,25,1000,800,20,40,60,478,8.32,38.46,,,,FALSE
399,28239769,26,1000,800,20,60,60,359,4.80,70.83,,,,FALSE
400,28239769,27,1000,400,20,40,60,1383,39.83,17.07,,,,FALSE
401,28239769,28,1000,400,20,60,60,513,4.86,82.3,,,,FALSE
402,28242659,2,1000,1350,20,40,,0,,,,,,FALSE
403,28242659,3,1000,1500,20,40,60,649,,,,,,FALSE
404,28242659,4,1000,1400,20,40,60,649,30,67,,,,FALSE
405,28242659,14,1000,1600,20,40,60,1400,72.1,9.71,,,,FALSE
406,28242659,15,1000,1600,20,40,60,400,7.0,40,,,,FALSE
407,28242659,16,1000,1200,20,40,60,1400,64.2,10.12,,,,FALSE
408,28242659,17,1000,1200,20,40,60,404,5.6,60,,,,FALSE
409,28242659,18,1000,800,20,40,60,1400,49.2,10,,,,FALSE
410,28242659,19,1000,800,20,60,60,450,4.1,60,,,,FALSE
411,28242659,20,1000,230,20,40,60,1400,18.5,40,,,,FALSE
412,28242659,21,1000,230,20,60,60,800,4.1,70,,,,FALSE
413,28258683,2,1000,1350,20,40,,0,,,,,,FALSE
414,28258683,3,1000,1600,20,40,60,650,,,,,,FALSE
415,28258683,4,1000,1600,20,40,60,1000,22.5,80,,,,FALSE
416,28258683,14,1000,1600,20,40,60,1600,141.32,9.91,,,,FALSE
417,28258683,15,1000,1600,40,90,60,331,2.79,80,,,,FALSE
418,28258683,16,1000,1200,20,40,60,1700,131.89,9.1,,,,FALSE
419,28258683,17,1000,1200,20,60,60,348,4.76,69.33,,,,FALSE
420,28258683,18,1000,800,20,40,60,1900,112.78,9.75,,,,FALSE
421,28258683,19,1000,800,20,60,60,398,4.08,78.43,,,,FALSE
422,28258683,20,1000,230,20,40,60,1400,20.58,18.46,,,,FALSE
423,28258683,21,1000,230,40,90,60,800,2.61,84.29,,,,FALSE
424,28264951,2,1000,1350,20,40,,0,,,,,,FALSE
425,28264951,3,1000,1600,20,40,60,800,,,,,,FALSE
426,28264951,4,1000,1600,20,40,60,800,30,40,,,,FALSE
427,28264951,14,1000,1600,20,40,60,1320,82.9,10.86,,,,FALSE
428,28264951,15,1000,1600,20,60,60,366,3.5,80,,,,FALSE
429,28264951,16,1000,1600,40,90,60,308,2.52,83.33,,,,FALSE
430,28264951,17,1000,1600,20,40,60,1102,73.6,12.23,,,,FALSE
431,28264951,18,1000,1600,20,40,60,670,43.97,17.28,,,,FALSE
432,28264951,19,1000,1600,20,40,60,510,8.6,45.35,,,,FALSE
433,28264951,20,1000,1600,20,40,60,276,5.3,75.47,,,,FALSE
434,28264951,21,1000,800,20,40,60,1204,57.45,13.58,,,,FALSE
435,28264951,22,1000,800,40,90,60,308,2.50,76,,,,FALSE
436,28264951,23,1000,800,20,40,60,1063,44.5,15.28,,,,FALSE
437,28264951,24,1000,800,20,40,60,929,38.5,20.78,,,,FALSE
438,28264951,25,1000,800,20,40,60,526,9.8,55.1,,,,FALSE
439,28264951,26,1000,800,40,90,60,330,2.55,78.43,,,,FALSE
440,28264951,27,1000,400,20,40,60,1281,42.9,16.32,,,,FALSE
441,28264951,28,1000,400,40,90,60,410,2.60,84.62,,,,FALSE
442,28264952,2,1000,1350,20,40,,0,,,,,,FALSE
443,28264952,3,1000,1600,20,40,60,800,,,,,,FALSE
444,28264952,4,1000,1600,20,40,60,800,28,50,,,,FALSE
445,28264952,14,1000,1600,20,40,60,1378,80.20,11.22,,,,FALSE
446,28264952,15,1000,1600,20,60,60,238,4.02,79.6,,,,FALSE
447,28264952,16,1000,1600,40,90,60,270,1.08,90,,,,FALSE
448,28264952,17,1000,1600,20,40,60,920,57.30,11.52,,,,FALSE
449,28264952,18,1000,1600,20,40,60,632,34.68,17.88,,,,FALSE
450,28264952,19,1000,1600,20,40,60,378,6.74,38.58,,,,FALSE
451,28264952,20,1000,1600,20,60,60,289,3.83,67.89,,,,FALSE
452,28264952,21,1000,800,20,40,60,1530,60.70,12.85,,,,FALSE
453,28264952,22,1000,800,40,90,60,302,1.90,84.21,,,,FALSE
454,28264952,23,1000,800,20,40,60,1370,54.58,12.46,,,,FALSE
455,28264952,24,1000,800,20,40,60,858,32.00,16.88,,,,FALSE
456,28264952,25,1000,800,20,40,60,478,8.32,38.46,,,,FALSE
457,28264952,26,1000,800,20,60,60,359,4.80,70.83,,,,FALSE
458,28264952,27,1000,400,20,40,60,1383,39.83,17.07,,,,FALSE
459,28264952,28,1000,400,20,60,60,513,4.86,82.3,,,,FALSE
460,28271551,2,1000,1350,20,40,,0,,,,,,FALSE
461,28271551,3,1000,1600,20,40,60,800,,,,,,FALSE
462,28271551,4,1000,1600,20,40,60,800,22,50,,,,FALSE
463,28271551,14,1000,1600,20,40,60,1461,92.3,10.62,,,,FALSE
464,28271551,15,1000,1600,20,60,60,302,3.8,84.21,,,,FALSE
465,28271551,16,1000,1600,20,90,60,276,1.50,80,,,,FALSE
466,28271551,17,1000,1600,20,40,60,978,65.60,13.41,,,,FALSE
467,28271551,18,1000,1600,20,40,60,632,39.80,17.09,,,,FALSE
468,28271551,19,1000,1600,20,40,60,382,10.03,59.82,,,,FALSE
469,28271551,20,1000,1600,20,90,30,282,2.55,86.27,,,,FALSE
470,28271551,21,1000,800,20,40,60,1364,62.60,13.74,,,,FALSE
471,28271551,22,1000,800,40,90,60,289,1.60,81.25,,,,FALSE
472,28271551,23,1000,800,20,40,60,1268,58.30,13.72,,,,FALSE
473,28271551,24,1000,800,20,40,60,858,38.0,16.58,,,,FALSE
474,28271551,25,1000,800,20,40,60,510,11.4,45.61,,,,FALSE
475,28271551,26,1000,800,20,60,60,350,4.15,67.47,,,,FALSE
476,28271551,27,1000,400,20,40,60,1383,43.85,17.1,,,,FALSE
477,28271551,28,1000,400,20,40,60,513,5.22,84.29,,,,FALSE
478,28280576,2,1000,1350,20,40,,0,,,,,,FALSE
479,28280576,3,1000,1500,20,40,60,649,,,,,,FALSE
480,28280576,4,1000,1400,20,40,60,649,30,67,,,,FALSE
481,28280576,14,1000,1600,20,40,60,1400,71.0,10,,,,FALSE
482,28280576,15,1000,1600,20,40,60,400,7.0,40,,,,FALSE
483,28280576,16,1000,1200,20,40,60,1400,61.2,10,,,,FALSE
484,28280576,17,1000,1200,20,40,60,404,5.6,60,,,,FALSE
485,28280576,18,1000,800,20,40,60,1400,49.2,10,,,,FALSE
486,28280576,19,1000,800,20,60,60,450,4.1,60,,,,FALSE
487,28280576,20,1000,230,20,40,60,1400,18.5,40,,,,FALSE
488,28280576,21,1000,230,20,60,60,800,4.1,70,,,,FALSE
489,28280600,2,1000,1350,20,40,,0,,,,,,FALSE
490,28280600,3,1000,1500,20,40,60,649,,,,,,FALSE
491,28280600,4,1000,1400,20,40,60,649,30,67,,,,FALSE
492,28280600,14,1000,1600,20,40,60,1400,72.1,9.71,,,,FALSE
493,28280600,15,1000,1600,20,40,60,400,7.0,40,,,,FALSE
494,28280600,16,1000,1200,20,40,60,1400,64.2,10.12,,,,FALSE
495,28280600,17,1000,1200,20,40,60,404,5.6,60,,,,FALSE
496,28280600,18,1000,800,20,40,60,1400,49.2,10,,,,FALSE
497,28280600,19,1000,800,20,60,60,450,4.1,60,,,,FALSE
498,28280600,20,1000,230,20,40,60,1400,18.5,40,,,,FALSE
499,28280600,21,1000,230,20,60,60,800,4.1,70,,,,FALSE
500,28334532,2,1000,1350,20,40,,0,,,,,,FALSE
501,28334532,3,1000,1600,20,40,60,800,,,,,,FALSE
502,28334532,4,1000,1600,20,40,60,800,28,50,,,,FALSE
503,28334532,14,1000,1600,20,40,60,1378,78.85,10.38,,,,FALSE
504,28334532,15,1000,1600,40,90,60,238,2.00,80,,,,FALSE
505,28334532,16,1000,1600,40,90,60,228,1.72,86.05,,,,FALSE
506,28334532,17,1000,1600,20,40,60,920,57.52,11.28,,,,FALSE
507,28334532,18,1000,1600,20,40,60,632,37.95,17.39,,,,FALSE
508,28334532,19,1000,1600,20,40,60,378,11.46,32.23,,,,FALSE
509,28334532,20,1000,1600,20,60,60,289,4.75,67.37,,,,FALSE
510,28334532,21,1000,800,20,40,60,1530,62.80,12.74,,,,FALSE
511,28334532,22,1000,800,40,90,60,302,2.54,80,,,,FALSE
512,28334532,23,1000,800,20,40,60,1370,55.98,12.15,,,,FALSE
513,28334532,24,1000,800,20,40,60,858,35.80,15.98,,,,FALSE
514,28334532,25,1000,800,20,40,60,478,10.44,36.4,,,,FALSE
515,28334532,26,1000,800,20,40,60,359,5.44,69.91,,,,FALSE
516,28334532,27,1000,400,20,40,60,1434,40.84,16.9,,,,FALSE
517,28334532,28,1000,400,20,40,60,513,5.22,82.38,,,,FALSE
518,28342997,2,1000,1350,20,40,,0,,,,,,FALSE
519,28342997,3,1000,1600,20,40,60,800,,,,,,FALSE
520,28342997,4,1000,1600,20,40,60,800,28,50,,,,FALSE
521,28342997,14,1000,1600,20,40,60,1378,78.85,10.38,,,,FALSE
522,28342997,15,1000,1600,40,90,60,238,2.00,80,,,,FALSE
523,28342997,16,1000,1600,40,90,60,228,1.72,86.05,,,,FALSE
524,28342997,17,1000,1600,20,40,60,920,57.52,11.28,,,,FALSE
525,28342997,18,1000,1600,20,40,60,632,37.95,17.39,,,,FALSE
526,28342997,19,1000,1600,20,40,60,378,11.46,32.23,,,,FALSE
527,28342997,20,1000,1600,20,60,60,289,4.75,67.37,,,,FALSE
528,28342997,21,1000,800,20,40,60,1530,62.80,12.74,,,,FALSE
529,28342997,22,1000,800,40,90,60,302,2.54,80,,,,FALSE
530,28342997,23,1000,800,20,40,60,1370,55.98,12.15,,,,FALSE
531,28342997,24,1000,800,20,40,60,858,35.80,15.98,,,,FALSE
532,28342997,25,1000,800,20,40,60,478,10.44,36.4,,,,FALSE
533,28342997,26,1000,800,20,40,60,359,5.44,69.91,,,,FALSE
534,28342997,27,1000,400,20,40,60,1434,40.84,16.9,,,,FALSE
535,28342997,28,1000,400,20,40,60,513,5.22,82.38,,,,FALSE
536,28348370,2,1000,1350,20,40,,0,,,,,,FALSE
537,28348370,3,1000,1600,20,40,60,800,,,,,,FALSE
538,28348370,4,1000,1600,20,40,60,800,22,50,,,,FALSE
539,28348370,14,1000,1600,20,40,60,1461,92.3,10.62,,,,FALSE
540,28348370,15,1000,1600,20,90,60,250,1.8,83.33,,,,FALSE
541,28348370,16,1000,1600,20,60,60,222,3.70,83.78,,,,FALSE
542,28348370,17,1000,1600,20,40,60,978,59.66,13.41,,,,FALSE
543,28348370,18,1000,1600,20,40,60,632,36.34,17.34,,,,FALSE
544,28348370,19,1000,1600,20,40,60,382,18.00,50,,,,FALSE
545,28348370,20,1000,1600,20,40,30,282,11.24,80.07,,,,FALSE
546,28348370,21,1000,800,20,40,60,1364,56.37,13.48,,,,FALSE
547,28348370,22,1000,800,40,90,60,289,1.60,81.25,,,,FALSE
548,28348370,23,1000,800,20,40,60,1268,52.42,13.35,,,,FALSE
549,28348370,24,1000,800,20,40,60,858,35.00,16.57,,,,FALSE
550,28348370,25,1000,800,20,40,60,510,11.00,45.37,,,,FALSE
551,28348370,26,1000,800,20,60,60,350,4.15,67.47,,,,FALSE
552,28348370,27,1000,400,20,40,60,1383,41.02,17.06,,,,FALSE
553,28348370,28,1000,400,20,40,60,513,5.70,84.21,,,,FALSE
554,28348371,2,1000,1350,20,40,,0,,,,,,FALSE
555,28348371,3,1000,1600,20,40,60,800,,,,,,FALSE
556,28348371,4,1000,1600,20,40,60,800,28,50,,,,FALSE
557,28348371,14,1000,1600,20,40,60,1378,78.85,10.38,,,,FALSE
558,28348371,15,1000,1600,40,90,60,238,2.00,80,,,,FALSE
559,28348371,16,1000,1600,40,90,60,228,1.72,86.05,,,,FALSE
560,28348371,17,1000,1600,20,40,60,920,57.52,11.28,,,,FALSE
561,28348371,18,1000,1600,20,40,60,632,37.95,17.39,,,,FALSE
562,28348371,19,1000,1600,20,40,60,378,11.46,32.23,,,,FALSE
563,28348371,20,1000,1600,20,60,60,289,4.75,67.37,,,,FALSE
564,28348371,21,1000,800,20,40,60,1530,62.80,12.74,,,,FALSE
565,28348371,22,1000,800,40,90,60,302,2.54,80,,,,FALSE
566,28348371,23,1000,800,20,40,60,1370,55.98,12.15,,,,FALSE
567,28348371,24,1000,800,20,40,60,858,35.80,15.98,,,,FALSE
568,28348371,25,1000,800,20,40,60,478,10.44,36.4,,,,FALSE
569,28348371,26,1000,800,20,40,60,359,5.44,69.91,,,,FALSE
570,28348371,27,1000,400,20,40,60,1434,40.84,16.9,,,,FALSE
571,28348371,28,1000,400,20,40,60,513,5.22,82.38,,,,FALSE
572,28489548,2,1000,1350,20,40,,0,,,,,,FALSE
573,28489548,3,1000,1600,20,40,60,800,,,,,,FALSE
574,28489548,4,1000,1600,20,40,60,800,30,40,,,,FALSE
575,28489548,14,1000,1600,20,40,60,1320,82.9,10.86,,,,FALSE
576,28489548,15,1000,1600,20,60,60,366,3.5,80,,,,FALSE
577,28489548,16,1000,1600,40,90,60,308,2.52,83.33,,,,FALSE
578,28489548,17,1000,1600,20,40,60,1102,73.6,12.23,,,,FALSE
579,28489548,18,1000,1600,20,40,60,670,43.97,17.28,,,,FALSE
580,28489548,19,1000,1600,20,40,60,510,8.6,45.35,,,,FALSE
581,28489548,20,1000,1600,20,40,60,276,5.3,75.47,,,,FALSE
582,28489548,21,1000,800,20,40,60,1204,57.45,13.58,,,,FALSE
583,28489548,22,1000,800,40,90,60,308,2.50,76,,,,FALSE
584,28489548,23,1000,800,20,40,60,1063,44.5,15.28,,,,FALSE
585,28489548,24,1000,800,20,40,60,929,38.5,20.78,,,,FALSE
586,28489548,25,1000,800,20,40,60,526,9.8,55.1,,,,FALSE
587,28489548,26,1000,800,40,90,60,330,2.55,78.43,,,,FALSE
588,28489548,27,1000,400,20,40,60,1281,42.9,16.32,,,,FALSE
589,28489548,28,1000,400,40,90,60,410,2.60,84.62,,,,FALSE
590,28489562,2,1000,1350,20,40,,0,,,,,,FALSE
591,28489562,3,1000,1600,20,40,60,800,,,,,,FALSE
592,28489562,4,1000,1600,20,40,60,800,28,50,,,,FALSE
593,28489562,14,1000,1600,20,40,60,1378,80.20,11.22,,,,FALSE
594,28489562,15,1000,1600,20,60,60,238,4.02,79.6,,,,FALSE
595,28489562,16,1000,1600,40,90,60,270,1.08,90,,,,FALSE
596,28489562,17,1000,1600,20,40,60,920,57.30,11.52,,,,FALSE
597,28489562,18,1000,1600,20,40,60,632,34.68,17.88,,,,FALSE
598,28489562,19,1000,1600,20,40,60,378,6.74,38.58,,,,FALSE
599,28489562,20,1000,1600,20,60,60,289,3.83,67.89,,,,FALSE
600,28489562,21,1000,800,20,40,60,1530,60.70,12.85,,,,FALSE
601,28489562,22,1000,800,40,90,60,302,1.90,84.21,,,,FALSE
602,28489562,23,1000,800,20,40,60,1370,54.58,12.46,,,,FALSE
603,28489562,24,1000,800,20,40,60,858,32.00,16.88,,,,FALSE
604,28489562,25,1000,800,20,40,60,478,8.32,38.46,,,,FALSE
605,28489562,26,1000,800,20,60,60,359,4.80,70.83,,,,FALSE
606,28489562,27,1000,400,20,40,60,1383,39.83,17.07,,,,FALSE
607,28489562,28,1000,400,20,60,60,513,4.86,82.3,,,,FALSE
608,31216456,2,1000,1350,20,40,,0,,,,,,FALSE
609,31216456,3,1000,300,20,40,60,2500,,,SIEMENS_PIEZO_H,,,FALSE
610,31216456,4,1000,1350,20,40,60,810,38,70,,,,FALSE
611,31216456,5,1000,250,20,60,60,540,5.0,60,,,,FALSE
612,31216456,6,1000,1600,20,40,60,1200,66.8,15,,,,FALSE
613,31216456,10,1000,1200,20,40,60,600,30.5,30,,,,FALSE
614,31216456,11,1000,800,40,90,60,180,2.5,85,,,,FALSE
615,31216456,13,1000,250,20,60,60,540,4.9,50,,,,FALSE
616,31303994,2,1000,1350,20,40,,0,,,,,,FALSE
617,31303994,3,1000,300,20,40,60,2500,,,SIEMENS_PIEZO_H,,,FALSE
618,31303994,4,1000,1350,20,40,60,810,30,70,,,,FALSE
619,31303994,5,1000,250,20,60,60,540,5.0,60,,,,FALSE
620,31303994,6,1000,1600,20,40,60,1200,65.8,15,,,,FALSE
621,31303994,10,1000,1200,20,40,60,600,34.5,30,,,,FALSE
622,31303994,11,1000,800,40,90,60,180,1.6,85,,,,FALSE
623,31303994,13,1000,250,20,40,60,540,6.5,50,,,,FALSE
624,31321487,2,1000,1350,20,40,,0,,,,,,FALSE
625,31321487,3,1000,300,20,40,60,2500,,,SIEMENS_PIEZO_H,,,FALSE
626,31321487,4,1000,1350,20,40,60,810,30,70,,,,FALSE
627,31321487,5,1000,250,20,60,60,540,5.0,60,,,,FALSE
628,31321487,6,1000,1600,20,40,60,1200,65.8,15,,,,FALSE
629,31321487,10,1000,1200,20,40,60,600,34.5,30,,,,FALSE
630,31321487,11,1000,800,40,90,60,180,1.6,85,,,,FALSE
631,31321487,13,1000,250,20,40,60,540,6.5,50,,,,FALSE
632,31336585,2,1000,1350,20,40,,0,,,,,,FALSE
633,31336585,3,1000,300,20,40,60,2500,,,SIEMENS_PIEZO_H,,,FALSE
634,31336585,4,1000,1350,20,40,60,810,30,70,,,,FALSE
635,31336585,5,1000,250,20,60,60,540,5.0,60,,,,FALSE
636,31336585,6,1000,1600,20,40,60,1200,65.8,15,,,,FALSE
637,31336585,10,1000,1200,20,40,60,600,34.5,30,,,,FALSE
638,31336585,11,1000,800,40,90,60,180,1.6,85,,,,FALSE
639,31336585,13,1000,250,20,40,60,540,6.5,50,,,,FALSE
640,36001726,2,1000,1350,20,40,,0,,,,,,FALSE
641,36001726,3,1000,300,20,40,60,2500,,,SIEMENS_PIEZO_H,,,FALSE
642,36001726,4,1000,1350,20,40,60,810,30,70,,,,FALSE
643,36001726,5,1000,250,20,60,60,540,5.0,60,,,,FALSE
644,36001726,6,1000,1600,20,40,60,1200,65.8,15,,,,FALSE
645,36001726,10,1000,1200,20,40,60,600,34.5,30,,,,FALSE
646,36001726,11,1000,800,40,90,60,180,1.6,85,,,,FALSE
647,36001726,13,1000,250,20,40,60,540,6.5,50,,,,FALSE
648,36001727,2,1000,1350,20,40,,0,,,,,,FALSE
649,36001727,3,1000,300,20,40,60,2500,,,SIEMENS_PIEZO_H,,,FALSE
650,36001727,4,1000,1350,20,40,60,810,30,70,,,,FALSE
651,36001727,5,1000,250,20,60,60,540,5.0,60,,,,FALSE
652,36001727,6,1000,1600,20,40,60,1200,65.8,15,,,,FALSE
653,36001727,10,1000,1200,20,40,60,600,34.5,30,,,,FALSE
654,36001727,11,1000,800,40,90,60,180,1.6,85,,,,FALSE
655,36001727,13,1000,250,20,40,60,540,6.5,50,,,,FALSE
656,36001728,2,1000,1350,20,40,,0,,,,,,FALSE
657,36001728,3,1000,300,20,40,60,2500,,,SIEMENS_PIEZO_H,,,FALSE
658,36001728,4,1000,1350,20,40,60,810,30,70,,,,FALSE
659,36001728,5,1000,250,20,60,60,540,5.0,60,,,,FALSE
660,36001728,6,1000,1600,20,40,60,1200,65.8,15,,,,FALSE
661,36001728,10,1000,1200,20,40,60,600,34.5,30,,,,FALSE
662,36001728,11,1000,800,40,90,60,180,1.6,85,,,,FALSE
663,36001728,13,1000,250,20,40,60,540,6.5,50,,,,FALSE
664,36001729,2,1000,1350,20,40,,0,,,,,,FALSE
665,36001729,3,1000,300,20,40,60,2500,,,SIEMENS_PIEZO_H,,,FALSE
666,36001729,4,1000,1350,20,40,60,810,30,70,,,,FALSE
667,36001729,5,1000,250,20,60,60,540,5.0,60,,,,FALSE
668,36001729,6,1000,1600,20,40,60,1200,65.8,15,,,,FALSE
669,36001729,10,1000,1200,20,40,60,600,34.5,30,,,,FALSE
670,36001729,11,1000,800,40,90,60,180,1.6,85,,,,FALSE
671,36001729,13,1000,250,20,40,60,540,6.5,50,,,,FALSE
672,130376090,7,1000,1000,20,40,60,1000,100,100,,,,FALSE
673,0445110002,2,1000,1400,20,40,,0,35,100,,,,FALSE
674,0445110002,3,1000,1350,20,40,60,800,,,,,,FALSE
675,0445110002,4,1000,1350,20,40,60,800,41,56.1,,,,FALSE
676,0445110002,6,1000,1350,20,40,60,800,45.8,9.17,,,,FALSE
677,0445110002,7,1000,800,20,40,60,500,17.9,16.76,,,,FALSE
678,0445110002,11,1000,800,40,90,60,160,2.1,61.9,,,,FALSE
679,0445110002,13,1000,250,40,90,60,550,2.7,74.07,,,,FALSE
680,0445110003,2,1000,1400,20,40,,0,35,100,,,,FALSE
681,0445110003,3,1000,1350,20,40,60,800,,,,,,FALSE
682,0445110003,4,1000,1350,20,40,60,800,47,63.83,,,,FALSE
683,0445110003,6,1000,1350,20,40,60,800,41,9.76,,,,FALSE
684,0445110003,7,1000,800,20,40,60,500,17.2,14.53,,,,FALSE
685,0445110003,11,1000,800,40,90,60,160,1.7,76.47,,,,FALSE
686,0445110003,13,1000,250,20,40,60,675,5.2,30.77,,,,FALSE
687,0445110004,2,1000,1400,20,40,,0,35,100,,,,FALSE
688,0445110004,3,1000,1350,20,40,60,800,,,,,,FALSE
689,0445110004,4,1000,1350,20,40,60,800,47,63.83,,,,FALSE
690,0445110004,6,1000,1350,20,40,60,800,41,9.76,,,,FALSE
691,0445110004,7,1000,800,20,40,60,500,17.2,14.53,,,,FALSE
692,0445110004,11,1000,800,40,90,60,160,1.7,76.47,,,,FALSE
693,0445110004,13,1000,250,20,40,60,675,5.2,30.77,,,,FALSE
694,0445110005,2,1000,1400,20,40,,0,35,100,,,,FALSE
695,0445110005,3,1000,1350,20,40,60,800,,,,,,FALSE
696,0445110005,4,1000,1350,20,40,60,800,47,63.83,,,,FALSE
697,0445110005,6,1000,1350,20,40,60,800,41,9.76,,,,FALSE
698,0445110005,7,1000,800,20,40,60,500,17.2,14.53,,,,FALSE
699,0445110005,11,1000,800,40,90,60,160,1.7,76.47,,,,FALSE
700,0445110005,13,1000,250,20,40,60,675,5.2,30.77,,,,FALSE
701,0445110006,2,1000,1400,20,40,,0,35,100,,,,FALSE
702,0445110006,3,1000,1350,20,40,60,800,,,,,,FALSE
703,0445110006,4,1000,1350,20,40,60,800,47,63.83,,,,FALSE
704,0445110006,6,1000,1350,20,40,60,800,41,9.76,,,,FALSE
705,0445110006,7,1000,800,20,40,60,500,17.2,14.53,,,,FALSE
706,0445110006,11,1000,800,40,90,60,160,1.7,76.47,,,,FALSE
707,0445110006,13,1000,250,20,40,60,675,5.2,30.77,,,,FALSE
708,0445110007,2,1000,1400,20,40,,0,35,100,,,,FALSE
709,0445110007,3,1000,1300,20,40,60,1000,,,,,,FALSE
710,0445110007,4,1000,1350,20,40,60,1000,40,55,,,,FALSE
711,0445110007,6,1000,1300,20,40,60,1000,59,6.78,,,,FALSE
712,0445110007,7,1000,500,20,40,60,675,18.2,16.48,,,,FALSE
713,0445110007,11,1000,500,40,90,60,250,1.6,81.25,,,,FALSE
714,0445110007,13,1000,230,40,90,60,725,2.8,50,,,,FALSE
715,0445110008,2,1000,1400,20,40,,0,35,100,,,,FALSE
716,0445110008,3,1000,1350,20,40,60,1000,,,,,,FALSE
717,0445110008,4,1000,1350,20,40,60,1000,42,57.14,,,,FALSE
718,0445110008,6,1000,1350,20,40,60,1000,54.3,7.37,,,,FALSE
719,0445110008,7,1000,800,20,40,60,500,17.9,13.97,,,,FALSE
720,0445110008,11,1000,800,40,90,60,160,1.9,68.42,,,,FALSE
721,0445110008,13,1000,250,20,60,60,600,3.4,41.18,,,,FALSE
722,0445110009,2,1000,1400,20,40,,0,35,100,,,,FALSE
723,0445110009,3,1000,1350,20,40,60,800,,,,,,FALSE
724,0445110009,4,1000,1350,20,40,60,800,49,65.31,,,,FALSE
725,0445110009,6,1000,1350,20,40,60,800,50.9,7.86,,,,FALSE
726,0445110009,7,1000,800,20,40,60,500,18.8,13.3,,,,FALSE
727,0445110009,11,1000,800,40,90,60,160,1.5,80,,,,FALSE
728,0445110009,13,1000,250,20,60,60,675,4.7,34.04,,,,FALSE
729,0445110010,2,1000,1400,20,40,,0,35,100,,,,FALSE
730,0445110010,3,1000,1350,20,40,60,800,,,,,,FALSE
731,0445110010,4,1000,1350,20,40,60,800,49,65.31,,,,FALSE
732,0445110010,6,1000,1350,20,40,60,800,50.9,7.86,,,,FALSE
733,0445110010,7,1000,800,20,40,60,500,18.8,13.3,,,,FALSE
734,0445110010,11,1000,800,40,90,60,160,1.5,80,,,,FALSE
735,0445110010,13,1000,250,20,60,60,675,4.7,34.04,,,,FALSE
736,0445110011,2,1000,1400,20,40,,0,35,100,,,,FALSE
737,0445110011,3,1000,1350,20,40,60,800,,,,,,FALSE
738,0445110011,4,1000,1350,20,40,60,800,49,65.31,,,,FALSE
739,0445110011,6,1000,1350,20,40,60,800,50.9,7.86,,,,FALSE
740,0445110011,7,1000,800,20,40,60,500,18.8,13.3,,,,FALSE
741,0445110011,11,1000,800,40,90,60,160,1.5,80,,,,FALSE
742,0445110011,13,1000,250,20,60,60,675,4.7,34.04,,,,FALSE
743,0445110012,2,1000,1400,20,40,,0,35,100,,,,FALSE
744,0445110012,3,1000,1350,20,40,60,800,,,,,,FALSE
745,0445110012,4,1000,1350,20,40,60,800,49,65.31,,,,FALSE
746,0445110012,6,1000,1350,20,40,60,800,50.9,7.86,,,,FALSE
747,0445110012,7,1000,800,20,40,60,500,18.8,13.3,,,,FALSE
748,0445110012,11,1000,800,40,90,60,160,1.5,80,,,,FALSE
749,0445110012,13,1000,250,20,60,60,675,4.7,34.04,,,,FALSE
750,0445110013,2,1000,1400,20,40,,0,35,100,,,,FALSE
751,0445110013,3,1000,1300,20,40,60,1000,,,,,,FALSE
752,0445110013,4,1000,1300,20,40,60,1000,40,55,,,,FALSE
753,0445110013,6,1000,1300,20,40,60,1000,58.5,6.84,,,,FALSE
754,0445110013,7,1000,500,20,40,60,675,18.2,16.48,,,,FALSE
755,0445110013,11,1000,500,40,90,60,250,1.6,81.25,,,,FALSE
756,0445110013,13,1000,230,40,90,60,725,2.7,51.85,,,,FALSE
757,0445110014,2,1000,1400,20,40,,0,35,100,,,,FALSE
758,0445110014,3,1000,1350,20,40,60,800,,,,,,FALSE
759,0445110014,4,1000,1350,20,40,60,800,47,63.83,,,,FALSE
760,0445110014,6,1000,1350,20,40,60,800,41,9.76,,,,FALSE
761,0445110014,7,1000,800,20,40,60,500,17.2,14.53,,,,FALSE
762,0445110014,11,1000,800,40,90,60,160,1.7,76.47,,,,FALSE
763,0445110014,13,1000,250,20,40,60,675,5.2,30.77,,,,FALSE
764,0445110015,2,1000,1400,20,40,,0,35,100,,,,FALSE
765,0445110015,3,1000,1350,20,40,60,800,,,,,,FALSE
766,0445110015,4,1000,1350,20,40,60,800,47,63.83,,,,FALSE
