id,pump_code,test_name,vacuum,adjusting_time,measuring_time,motor_speed,target_pressure,min_direct_flow,max_direct_flow,min_back_flow,max_back_flow,regulator_current,pcv_current,calibration_min_i,calibration_max_i,calibration_i1,calibration_i2,calibration_i_offset,is_custom
4211,0 445 010 566,5,FALSE,10,20,200,200,3.6,5.4,,,0.4,,,,,,,FALSE
4212,0 445 010 566,7,FALSE,10,20,1000,1800,16.2,25.8,69.96,190.02,0.4,,,,,,,FALSE
4213,0 445 010 566,10,FALSE,10,20,3375,500,68.4,85.8,,,0.4,,,,,,,FALSE
4214,0 445 010 566,11,FALSE,10,20,3375,500,45.6,64.8,,,0.9,,,,,,,FALSE
4215,0 445 010 566,12,FALSE,10,20,3375,500,24,39,,,1.2,,,,,,,FALSE
4216,0 445 010 566,13,FALSE,10,20,3375,500,3,15.6,,,1.5,,,,,,,FALSE
4217,0 445 010 566,14,FALSE,10,20,1000,0,0,0.6,,,1.7,,,,,,,FALSE
4218,0 445 010 567,1,FALSE,60,,500,0,,,,,0.4,,,,,,,FALSE
4219,0 445 010 567,2,FALSE,60,,2000,500,,,,,0.4,,,,,,,FALSE
4220,0 445 010 567,5,FALSE,10,20,200,200,3.6,5.4,,,0.4,,,,,,,FALSE
4221,0 445 010 567,7,FALSE,10,20,1000,1800,16.8,27,69.96,190.02,0.4,,,,,,,FALSE
4222,0 445 010 567,10,FALSE,10,20,3375,500,69.6,87.6,,,0.4,,,,,,,FALSE
4223,0 445 010 567,11,FALSE,10,20,3375,500,49.2,69,,,0.9,,,,,,,FALSE
4224,0 445 010 567,12,FALSE,10,20,3375,500,25.2,40.2,,,1.2,,,,,,,FALSE
4225,0 445 010 567,13,FALSE,10,20,3375,500,2.4,15,,,1.5,,,,,,,FALSE
4226,0 445 010 567,14,FALSE,10,20,1000,0,0,0.6,,,1.7,,,,,,,FALSE
4227,0 445 010 568,1,FALSE,60,,500,0,,,,,0.4,,,,,,,FALSE
4228,0 445 010 568,2,FALSE,60,,2000,500,,,,,0.4,,,,,,,FALSE
4229,0 445 010 568,5,FALSE,10,20,200,200,3.6,5.4,,,0.4,,,,,,,FALSE
4230,0 445 010 568,7,FALSE,10,20,1000,1800,16.8,27,69.96,190.02,0.4,,,,,,,FALSE
4231,0 445 010 568,10,FALSE,10,20,3375,500,69.6,87.6,,,0.4,,,,,,,FALSE
4232,0 445 010 568,11,FALSE,10,20,3375,500,49.2,69,,,0.9,,,,,,,FALSE
4233,0 445 010 568,12,FALSE,10,20,3375,500,25.2,40.2,,,1.2,,,,,,,FALSE
4234,0 445 010 568,13,FALSE,10,20,3375,500,2.4,15,,,1.5,,,,,,,FALSE
4235,0 445 010 568,14,FALSE,10,20,1000,0,0,0.6,,,1.7,,,,,,,FALSE
4236,0 445 010 569,1,FALSE,60,,500,0,,,,,1.7,,,,,,,FALSE
4237,0 445 010 569,2,TRUE,60,,2000,500,,,,,1.7,,,,,,,FALSE
4238,0 445 010 569,5,TRUE,10,20,200,200,1.8,5.4,,,1.7,,,,,,,FALSE
4239,0 445 010 569,7,TRUE,10,20,1000,1600,12,21,30,60,1.7,,,,,,,FALSE
4240,0 445 010 569,10,TRUE,10,20,3375,500,49.8,66.6,,,1.7,,,,,,,FALSE
4241,0 445 010 569,11,TRUE,10,20,3375,500,38.4,55.8,,,1.3,,,,,,,FALSE
4242,0 445 010 569,12,TRUE,10,20,3375,500,11.4,25.2,,,0.9,,,,,,,FALSE
4243,0 445 010 569,13,TRUE,10,20,3375,500,0.48,9,,,0.7,,,,,,,FALSE
4244,0 445 010 569,14,TRUE,10,20,1000,0,0,0.6,,,0.2,,,,,,,FALSE
4245,0 445 010 570,1,FALSE,60,,500,0,,,,,0.4,,,,,,,FALSE
4246,0 445 010 570,2,FALSE,60,,2000,500,,,,,0.4,,,,,,,FALSE
4247,0 445 010 570,5,FALSE,10,20,200,200,3,6,,,0.4,,,,,,,FALSE
4248,0 445 010 570,7,FALSE,10,20,1000,2000,14.4,24,69.96,190.02,0.4,,,,,,,FALSE
4249,0 445 010 570,10,FALSE,10,20,3375,500,61.8,78.6,,,0.4,,,,,,,FALSE
4250,0 445 010 570,11,FALSE,10,20,3375,500,49.2,70.2,,,0.9,,,,,,,FALSE
4251,0 445 010 570,12,FALSE,10,20,3375,500,26.4,42,,,1.2,,,,,,,FALSE
4252,0 445 010 570,13,FALSE,10,20,3375,500,6.6,19.2,,,1.5,,,,,,,FALSE
4253,0 445 010 570,14,FALSE,10,20,1000,0,0,0.6,,,1.7,,,,,,,FALSE
4254,0 445 010 571,1,FALSE,60,,500,0,,,,,1.7,,,,,,,FALSE
4255,0 445 010 571,2,TRUE,60,,2000,500,,,,,1.7,,,,,,,FALSE
4256,0 445 010 571,5,TRUE,10,20,200,200,2.4,4.8,,,1.7,,,,,,,FALSE
4257,0 445 010 571,7,TRUE,10,20,1000,1600,12,21,30,60,1.7,,,,,,,FALSE
4258,0 445 010 571,10,TRUE,10,20,3375,500,49.8,66.6,,,1.7,,,,,,,FALSE
4259,0 445 010 571,11,TRUE,10,20,3375,500,38.4,55.8,,,1.3,,,,,,,FALSE
4260,0 445 010 571,12,TRUE,10,20,3375,500,11.4,25.2,,,0.9,,,,,,,FALSE
4261,0 445 010 571,13,TRUE,10,20,3375,500,0.48,9,,,0.7,,,,,,,FALSE
4262,0 445 010 571,14,TRUE,10,20,1000,0,0,0.6,,,0.2,,,,,,,FALSE
4263,0 445 010 572,1,FALSE,60,,500,0,,,,,0.4,,,,,,,FALSE
4264,0 445 010 572,2,FALSE,60,,2000,500,,,,,0.4,,,,,,,FALSE
4265,0 445 010 572,5,FALSE,10,20,200,200,3,4.8,,,0.4,,,,,,,FALSE
4266,0 445 010 572,7,FALSE,10,20,1000,2000,14.4,24.6,69.96,190.02,0.4,,,,,,,FALSE
4267,0 445 010 572,10,FALSE,10,20,3375,500,60,81,,,0.4,,,,,,,FALSE
4268,0 445 010 572,11,FALSE,10,20,3375,500,46.2,64.2,,,0.9,,,,,,,FALSE
4269,0 445 010 572,12,FALSE,10,20,3375,500,24,39.6,,,1.2,,,,,,,FALSE
4270,0 445 010 572,13,FALSE,10,20,3375,500,5.4,18,,,1.5,,,,,,,FALSE
4271,0 445 010 572,14,FALSE,10,20,1000,0,0,0.6,,,1.7,,,,,,,FALSE
4272,0 445 010 573,1,FALSE,60,,500,0,,,,,0.4,,,,,,,FALSE
4273,0 445 010 573,2,FALSE,60,,2000,500,,,,,0.4,,,,,,,FALSE
4274,0 445 010 573,5,FALSE,10,20,200,200,3.6,5.4,,,0.4,,,,,,,FALSE
4275,0 445 010 573,7,FALSE,10,20,1000,1800,16.2,25.8,69.96,190.02,0.4,,,,,,,FALSE
4276,0 445 010 573,10,FALSE,10,20,3375,500,68.4,85.8,,,0.4,,,,,,,FALSE
4277,0 445 010 573,11,FALSE,10,20,3375,500,45.6,64.8,,,0.9,,,,,,,FALSE
4278,0 445 010 573,12,FALSE,10,20,3375,500,24,39,,,1.2,,,,,,,FALSE
4279,0 445 010 573,13,FALSE,10,20,3375,500,3,15.6,,,1.5,,,,,,,FALSE
4280,0 445 010 573,14,FALSE,10,20,1000,0,0,0.6,,,1.7,,,,,,,FALSE
4281,0 445 010 574,1,FALSE,60,,500,0,,,,,0.4,,,,,,,FALSE
4282,0 445 010 574,2,FALSE,60,,2000,500,,,,,0.4,,,,,,,FALSE
4283,0 445 010 574,5,FALSE,10,20,200,200,3.6,5.4,,,0.4,,,,,,,FALSE
4284,0 445 010 574,7,FALSE,10,20,1000,1800,16.2,25.8,69.96,190.02,0.4,,,,,,,FALSE
4285,0 445 010 574,10,FALSE,10,20,3375,500,68.4,85.8,,,0.4,,,,,,,FALSE
4286,0 445 010 574,11,FALSE,10,20,3375,500,45.6,64.8,,,0.9,,,,,,,FALSE
4287,0 445 010 574,12,FALSE,10,20,3375,500,24,39,,,1.2,,,,,,,FALSE
4288,0 445 010 574,13,FALSE,10,20,3375,500,3,15.6,,,1.5,,,,,,,FALSE
4289,0 445 010 574,14,FALSE,10,20,1000,0,0,0.6,,,1.7,,,,,,,FALSE
4290,0 445 010 575,1,FALSE,60,,500,0,,,,,0.4,,,,,,,FALSE
4291,0 445 010 575,2,TRUE,60,,2000,500,,,,,0.4,,,,,,,FALSE
4292,0 445 010 575,5,TRUE,10,20,200,200,3,6.6,,,0.4,,,,,,,FALSE
4293,0 445 010 575,7,TRUE,10,20,1000,1800,16.2,25.2,30,60,0.4,,,,,,,FALSE
4294,0 445 010 575,10,TRUE,10,20,3375,500,71.4,85.2,,,0.4,,,,,,,FALSE
4295,0 445 010 575,11,TRUE,10,20,3375,500,54.6,75.6,,,0.9,,,,,,,FALSE
4296,0 445 010 575,12,TRUE,10,20,3375,500,28.8,46.2,,,1.2,,,,,,,FALSE
4297,0 445 010 575,13,TRUE,10,20,3375,500,7.2,21.6,,,1.5,,,,,,,FALSE
4298,0 445 010 575,14,TRUE,10,20,1000,0,0,0.6,,,1.7,,,,,,,FALSE
4299,0 445 010 576,1,FALSE,60,,500,0,,,,,1.7,,,,,,,FALSE
4300,0 445 010 576,2,TRUE,60,,2000,500,,,,,1.7,,,,,,,FALSE
4301,0 445 010 576,5,TRUE,10,20,200,200,1.8,5.4,,,1.7,,,,,,,FALSE
4302,0 445 010 576,7,TRUE,10,20,1000,1600,12,21,30,60,1.7,,,,,,,FALSE
4303,0 445 010 576,10,TRUE,10,20,3375,500,49.8,66.6,,,1.7,,,,,,,FALSE
4304,0 445 010 576,11,TRUE,10,20,3375,500,38.4,55.8,,,1.3,,,,,,,FALSE
4305,0 445 010 576,12,TRUE,10,20,3375,500,11.4,25.2,,,0.9,,,,,,,FALSE
4306,0 445 010 576,13,TRUE,10,20,3375,500,0.48,9,,,0.7,,,,,,,FALSE
4307,0 445 010 576,14,TRUE,10,20,1000,0,0,0.6,,,0.2,,,,,,,FALSE
4308,0 445 010 577,1,FALSE,60,,500,0,,,,,1.7,,,,,,,FALSE
4309,0 445 010 577,2,TRUE,60,,2000,500,,,,,1.7,,,,,,,FALSE
4310,0 445 010 577,5,TRUE,10,20,200,200,1.8,5.4,,,1.7,,,,,,,FALSE
4311,0 445 010 577,7,TRUE,10,20,1000,1600,12,21,30,60,1.7,,,,,,,FALSE
4312,0 445 010 577,10,TRUE,10,20,3375,500,49.8,66.6,,,1.7,,,,,,,FALSE
4313,0 445 010 577,11,TRUE,10,20,3375,500,38.4,55.8,,,1.3,,,,,,,FALSE
4314,0 445 010 577,12,TRUE,10,20,3375,500,11.4,25.2,,,0.9,,,,,,,FALSE
4315,0 445 010 577,13,TRUE,10,20,3375,500,0.48,9,,,0.7,,,,,,,FALSE
4316,0 445 010 577,14,TRUE,10,20,1000,0,0,0.6,,,0.2,,,,,,,FALSE
4317,0 445 010 578,1,FALSE,60,,500,0,,,,,0.4,,,,,,,FALSE
4318,0 445 010 578,2,FALSE,60,,2000,500,,,,,0.4,,,,,,,FALSE
4319,0 445 010 578,5,FALSE,10,20,200,200,3.6,6,,,0.4,,,,,,,FALSE
4320,0 445 010 578,7,FALSE,10,20,1000,1600,17.4,28.2,69.96,190.02,0.4,,,,,,,FALSE
4321,0 445 010 578,10,FALSE,10,20,3375,500,71.4,88.8,,,0.4,,,,,,,FALSE
4322,0 445 010 578,11,FALSE,10,20,3375,500,44.4,64.2,,,0.9,,,,,,,FALSE
4323,0 445 010 578,12,FALSE,10,20,3375,500,23.4,38.4,,,1.2,,,,,,,FALSE
4324,0 445 010 578,13,FALSE,10,20,3375,500,3,15,,,1.5,,,,,,,FALSE
4325,0 445 010 578,14,FALSE,10,20,1000,0,0,0.6,,,1.7,,,,,,,FALSE
4326,0 445 010 579,1,FALSE,60,,500,0,,,,,0.4,,,,,,,FALSE
4327,0 445 010 579,2,FALSE,60,,2000,500,,,,,0.4,,,,,,,FALSE
4328,0 445 010 579,5,FALSE,10,20,200,200,3.6,6,,,0.4,,,,,,,FALSE
4329,0 445 010 579,7,FALSE,10,20,1000,1600,17.4,28.2,69.96,190.02,0.4,,,,,,,FALSE
4330,0 445 010 579,10,FALSE,10,20,3375,500,71.4,88.8,,,0.4,,,,,,,FALSE
4331,0 445 010 579,11,FALSE,10,20,3375,500,44.4,64.2,,,0.9,,,,,,,FALSE
4332,0 445 010 579,12,FALSE,10,20,3375,500,23.4,38.4,,,1.2,,,,,,,FALSE
4333,0 445 010 579,13,FALSE,10,20,3375,500,3,15,,,1.5,,,,,,,FALSE
4334,0 445 010 579,14,FALSE,10,20,1000,0,0,0.6,,,1.7,,,,,,,FALSE
4335,0 445 010 580,1,FALSE,60,,500,0,,,,,0.4,,,,,,,FALSE
4336,0 445 010 580,2,FALSE,60,,2000,500,,,,,0.4,,,,,,,FALSE
4337,0 445 010 580,5,FALSE,10,20,200,200,2.4,5.4,,,0.4,,,,,,,FALSE
4338,0 445 010 580,7,FALSE,10,20,1000,1800,13.8,21,69.96,190.02,0.4,,,,,,,FALSE
4339,0 445 010 580,10,FALSE,10,20,3375,500,58.2,75.6,,,0.4,,,,,,,FALSE
4340,0 445 010 580,11,FALSE,10,20,3375,500,41.4,61.2,,,0.9,,,,,,,FALSE
4341,0 445 010 580,12,FALSE,10,20,3375,500,22.8,37.2,,,1.2,,,,,,,FALSE
4342,0 445 010 580,13,FALSE,10,20,3375,500,3.6,16.2,,,1.5,,,,,,,FALSE
4343,0 445 010 580,14,FALSE,10,20,1000,0,0,0.6,,,1.7,,,,,,,FALSE
4344,0 445 010 581,1,FALSE,60,,500,0,,,,,0.4,,,,,,,FALSE
4345,0 445 010 581,2,FALSE,60,,2000,500,,,,,0.4,,,,,,,FALSE
4346,0 445 010 581,5,FALSE,10,20,200,200,2.4,5.4,,,0.4,,,,,,,FALSE
4347,0 445 010 581,7,FALSE,10,20,1000,2000,13.2,21,69.96,190.02,0.4,,,,,,,FALSE
4348,0 445 010 581,10,FALSE,10,20,3375,500,58.8,77.4,,,0.4,,,,,,,FALSE
4349,0 445 010 581,11,FALSE,10,20,3375,500,42.6,62.4,,,0.9,,,,,,,FALSE
4350,0 445 010 581,12,FALSE,10,20,3375,500,23.4,39,,,1.2,,,,,,,FALSE
4351,0 445 010 581,13,FALSE,10,20,3375,500,3.6,16.2,,,1.5,,,,,,,FALSE
4352,0 445 010 581,14,FALSE,10,20,1000,0,0,0.6,,,1.7,,,,,,,FALSE
4353,0 445 010 582,1,FALSE,60,,500,0,,,,,0.4,,,,,,,FALSE
4354,0 445 010 582,2,FALSE,60,,2000,500,,,,,0.4,,,,,,,FALSE
4355,0 445 010 582,5,FALSE,10,20,200,200,2.4,5.4,,,0.4,,,,,,,FALSE
4356,0 445 010 582,7,FALSE,10,20,1000,1800,13.8,21,69.96,190.02,0.4,,,,,,,FALSE
4357,0 445 010 582,10,FALSE,10,20,3375,500,58.2,75.6,,,0.4,,,,,,,FALSE
4358,0 445 010 582,11,FALSE,10,20,3375,500,41.4,61.2,,,0.9,,,,,,,FALSE
4359,0 445 010 582,12,FALSE,10,20,3375,500,22.8,37.2,,,1.2,,,,,,,FALSE
4360,0 445 010 582,13,FALSE,10,20,3375,500,3.6,16.2,,,1.5,,,,,,,FALSE
4361,0 445 010 582,14,FALSE,10,20,1000,0,0,0.6,,,1.7,,,,,,,FALSE
4362,0 445 010 583,1,FALSE,60,,500,0,,,,,0.4,,,,,,,FALSE
4363,0 445 010 583,2,FALSE,60,,2000,500,,,,,0.4,,,,,,,FALSE
4364,0 445 010 583,5,FALSE,10,20,200,200,3,6,,,0.4,,,,,,,FALSE
4365,0 445 010 583,7,FALSE,10,20,1000,2000,14.4,24,69.96,190.02,0.4,,,,,,,FALSE
4366,0 445 010 583,10,FALSE,10,20,3375,500,61.8,78.6,,,0.4,,,,,,,FALSE
4367,0 445 010 583,11,FALSE,10,20,3375,500,49.2,70.2,,,0.9,,,,,,,FALSE
4368,0 445 010 583,12,FALSE,10,20,3375,500,26.4,42,,,1.2,,,,,,,FALSE
4369,0 445 010 583,13,FALSE,10,20,3375,500,6.6,19.2,,,1.5,,,,,,,FALSE
4370,0 445 010 583,14,FALSE,10,20,1000,0,0,0.6,,,1.7,,,,,,,FALSE
4371,0 445 010 584,1,FALSE,60,,500,0,,,,,0.4,,,,,,,FALSE
4372,0 445 010 584,2,TRUE,60,,2000,500,,,,,0.4,,,,,,,FALSE
4373,0 445 010 584,5,TRUE,10,20,200,200,3,6.6,,,0.4,,,,,,,FALSE
4374,0 445 010 584,7,TRUE,10,20,1000,1600,17.4,25.8,30,60,0.4,,,,,,,FALSE
4375,0 445 010 584,10,TRUE,10,20,3375,500,70.8,84.6,,,0.4,,,,,,,FALSE
4376,0 445 010 584,11,TRUE,10,20,3375,500,54,75.6,,,0.9,,,,,,,FALSE
4377,0 445 010 584,12,TRUE,10,20,3375,500,28.2,45.6,,,1.2,,,,,,,FALSE
4378,0 445 010 584,13,TRUE,10,20,3375,500,6.6,21.6,,,1.5,,,,,,,FALSE
4379,0 445 010 584,14,TRUE,10,20,1000,0,0,0.6,,,1.7,,,,,,,FALSE
4380,0 445 010 585,1,FALSE,60,,500,0,,,,,0.4,,,,,,,FALSE
4381,0 445 010 585,2,FALSE,60,,2000,500,,,,,0.4,,,,,,,FALSE
4382,0 445 010 585,5,FALSE,10,20,200,200,4.2,7.8,,,0.4,,,,,,,FALSE
4383,0 445 010 585,7,FALSE,10,20,1000,2000,23.4,32.4,69.96,190.02,0.4,,,,,,,FALSE
4384,0 445 010 585,10,FALSE,10,20,3375,500,87,109.2,,,0.4,,,,,,,FALSE
4385,0 445 010 585,11,FALSE,10,20,3375,500,63,87,,,0.9,,,,,,,FALSE
4386,0 445 010 585,12,FALSE,10,20,3375,500,30,50.4,,,1.2,,,,,,,FALSE
4387,0 445 010 585,13,FALSE,10,20,3375,500,5.4,17.4,,,1.5,,,,,,,FALSE
4388,0 445 010 585,14,FALSE,10,20,1000,0,0,0.6,,,1.7,,,,,,,FALSE
4389,0 445 010 586,1,FALSE,60,,500,0,,,,,0.4,,,,,,,FALSE
4390,0 445 010 586,2,FALSE,60,,2000,500,,,,,0.4,,,,,,,FALSE
4391,0 445 010 586,5,FALSE,10,20,200,200,4.2,7.8,,,0.4,,,,,,,FALSE
4392,0 445 010 586,7,FALSE,10,20,1000,2000,23.4,32.4,69.96,190.02,0.4,,,,,,,FALSE
4393,0 445 010 586,10,FALSE,10,20,3375,500,87,109.2,,,0.4,,,,,,,FALSE
4394,0 445 010 586,11,FALSE,10,20,3375,500,63,87,,,0.9,,,,,,,FALSE
4395,0 445 010 586,12,FALSE,10,20,3375,500,30,50.4,,,1.2,,,,,,,FALSE
4396,0 445 010 586,13,FALSE,10,20,3375,500,5.4,17.4,,,1.5,,,,,,,FALSE
4397,0 445 010 586,14,FALSE,10,20,1000,0,0,0.6,,,1.7,,,,,,,FALSE
4398,0 445 010 587,1,FALSE,60,,500,0,,,,,0.4,,,,,,,FALSE
4399,0 445 010 587,2,FALSE,60,,2000,500,,,,,0.4,,,,,,,FALSE
4400,0 445 010 587,5,FALSE,10,20,200,200,3.6,6.6,,,0.4,,,,,,,FALSE
4401,0 445 010 587,7,FALSE,10,20,1000,2000,19.2,28.2,69.96,190.02,0.4,,,,,,,FALSE
4402,0 445 010 587,10,FALSE,10,20,3375,500,69.6,100.8,,,0.4,,,,,,,FALSE
4403,0 445 010 587,11,FALSE,10,20,3375,500,58.8,81.6,,,0.9,,,,,,,FALSE
4404,0 445 010 587,12,FALSE,10,20,3375,500,31.2,49.8,,,1.2,,,,,,,FALSE
4405,0 445 010 587,13,FALSE,10,20,3375,500,5.4,16.8,,,1.5,,,,,,,FALSE
4406,0 445 010 587,14,FALSE,10,20,1000,0,0,0.6,,,1.7,,,,,,,FALSE
4407,0 445 010 588,1,FALSE,60,,500,0,,,,,0.4,,,,,,,FALSE
4408,0 445 010 588,2,FALSE,60,,2000,500,,,,,0.4,,,,,,,FALSE
4409,0 445 010 588,5,FALSE,10,20,200,200,3.6,6.6,,,0.4,,,,,,,FALSE
4410,0 445 010 588,7,FALSE,10,20,1000,2000,19.2,28.2,69.96,190.02,0.4,,,,,,,FALSE
4411,0 445 010 588,10,FALSE,10,20,3375,500,69.6,100.8,,,0.4,,,,,,,FALSE
4412,0 445 010 588,11,FALSE,10,20,3375,500,58.8,81.6,,,0.9,,,,,,,FALSE
4413,0 445 010 588,12,FALSE,10,20,3375,500,31.2,49.8,,,1.2,,,,,,,FALSE
4414,0 445 010 588,13,FALSE,10,20,3375,500,5.4,16.8,,,1.5,,,,,,,FALSE
4415,0 445 010 588,14,FALSE,10,20,1000,0,0,0.6,,,1.7,,,,,,,FALSE
4416,0 445 010 591,1,FALSE,60,,500,0,,,,,0.4,,,,,,,FALSE
4417,0 445 010 591,2,FALSE,60,,2000,500,,,,,0.4,,,,,,,FALSE
4418,0 445 010 591,5,FALSE,10,20,200,200,3.6,6.6,,,0.4,,,,,,,FALSE
4419,0 445 010 591,7,FALSE,10,20,1000,1600,17.4,27.6,69.96,190.02,0.4,,,,,,,FALSE
4420,0 445 010 591,10,FALSE,10,20,3375,500,72,91.2,,,0.4,,,,,,,FALSE
4421,0 445 010 591,11,FALSE,10,20,3375,500,45,65.4,,,0.9,,,,,,,FALSE
4422,0 445 010 591,12,FALSE,10,20,3375,500,24,39.6,,,1.2,,,,,,,FALSE
4423,0 445 010 591,13,FALSE,10,20,3375,500,3.6,15.6,,,1.5,,,,,,,FALSE
4424,0 445 010 591,14,FALSE,10,20,1000,0,0,0.6,,,1.7,,,,,,,FALSE
4425,0 445 010 592,1,FALSE,60,,500,0,,,,,0.4,,,,,,,FALSE
4426,0 445 010 592,2,FALSE,60,,2000,500,,,,,0.4,,,,,,,FALSE
4427,0 445 010 592,5,FALSE,10,20,200,200,3.6,6.6,,,0.4,,,,,,,FALSE
4428,0 445 010 592,7,FALSE,10,20,1000,1600,17.4,27.6,69.96,190.02,0.4,,,,,,,FALSE
4429,0 445 010 592,10,FALSE,10,20,3375,500,72,91.2,,,0.4,,,,,,,FALSE
4430,0 445 010 592,11,FALSE,10,20,3375,500,45,65.4,,,0.9,,,,,,,FALSE
4431,0 445 010 592,12,FALSE,10,20,3375,500,24,39.6,,,1.2,,,,,,,FALSE
4432,0 445 010 592,13,FALSE,10,20,3375,500,3.6,15.6,,,1.5,,,,,,,FALSE
4433,0 445 010 592,14,FALSE,10,20,1000,0,0,0.6,,,1.7,,,,,,,FALSE
4434,0 445 010 593,1,FALSE,60,,500,0,,,,,0.4,,,,,,,FALSE
4435,0 445 010 593,2,FALSE,60,,2000,500,,,,,0.4,,,,,,,FALSE
4436,0 445 010 593,5,FALSE,10,20,200,200,4.2,7.8,,,0.4,,,,,,,FALSE
4437,0 445 010 593,7,FALSE,10,20,1000,2000,23.4,32.4,69.96,190.02,0.4,,,,,,,FALSE
4438,0 445 010 593,10,FALSE,10,20,3375,500,87,109.2,,,0.4,,,,,,,FALSE
4439,0 445 010 593,11,FALSE,10,20,3375,500,63,87,,,0.9,,,,,,,FALSE
4440,0 445 010 593,12,FALSE,10,20,3375,500,30,50.4,,,1.2,,,,,,,FALSE
4441,0 445 010 593,13,FALSE,10,20,3375,500,5.4,17.4,,,1.5,,,,,,,FALSE
4442,0 445 010 593,14,FALSE,10,20,1000,0,0,0.6,,,1.7,,,,,,,FALSE
4443,0 445 010 594,1,FALSE,60,,500,0,,,,,0.4,,,,,,,FALSE
4444,0 445 010 594,2,FALSE,60,,2000,500,,,,,0.4,,,,,,,FALSE
4445,0 445 010 594,5,FALSE,10,20,200,200,4.2,7.8,,,0.4,,,,,,,FALSE
4446,0 445 010 594,7,FALSE,10,20,1000,2000,23.4,32.4,69.96,190.02,0.4,,,,,,,FALSE
4447,0 445 010 594,10,FALSE,10,20,3375,500,87,109.2,,,0.4,,,,,,,FALSE
4448,0 445 010 594,11,FALSE,10,20,3375,500,63,87,,,0.9,,,,,,,FALSE
4449,0 445 010 594,12,FALSE,10,20,3375,500,30,50.4,,,1.2,,,,,,,FALSE
4450,0 445 010 594,13,FALSE,10,20,3375,500,5.4,17.4,,,1.5,,,,,,,FALSE
4451,0 445 010 594,14,FALSE,10,20,1000,0,0,0.6,,,1.7,,,,,,,FALSE
4452,0 445 010 595,1,FALSE,60,,500,0,,,,,0.4,,,,,,,FALSE
4453,0 445 010 595,2,FALSE,60,,2000,500,,,,,0.4,,,,,,,FALSE
4454,0 445 010 595,5,FALSE,10,20,200,200,4.2,7.2,,,0.4,,,,,,,FALSE
4455,0 445 010 595,7,FALSE,10,20,1000,2000,22.8,31.8,69.96,190.02,0.4,,,,,,,FALSE
4456,0 445 010 595,10,FALSE,10,20,3375,500,87,108.6,,,0.4,,,,,,,FALSE
4457,0 445 010 595,11,FALSE,10,20,3375,500,63,87,,,0.9,,,,,,,FALSE
4458,0 445 010 595,12,FALSE,10,20,3375,500,30,50.4,,,1.2,,,,,,,FALSE
4459,0 445 010 595,13,FALSE,10,20,3375,500,5.4,17.4,,,1.5,,,,,,,FALSE
4460,0 445 010 595,14,FALSE,10,20,1000,0,0,0.6,,,1.7,,,,,,,FALSE
4461,0 445 010 596,1,FALSE,60,,500,0,,,,,0.4,,,,,,,FALSE
4462,0 445 010 596,2,FALSE,60,,2000,500,,,,,0.4,,,,,,,FALSE
4463,0 445 010 596,5,FALSE,10,20,200,200,4.2,7.2,,,0.4,,,,,,,FALSE
4464,0 445 010 596,7,FALSE,10,20,1000,2000,22.8,31.8,69.96,190.02,0.4,,,,,,,FALSE
4465,0 445 010 596,10,FALSE,10,20,3375,500,87,108.6,,,0.4,,,,,,,FALSE
4466,0 445 010 596,11,FALSE,10,20,3375,500,63,87,,,0.9,,,,,,,FALSE
4467,0 445 010 596,12,FALSE,10,20,3375,500,30,50.4,,,1.2,,,,,,,FALSE
4468,0 445 010 596,13,FALSE,10,20,3375,500,5.4,17.4,,,1.5,,,,,,,FALSE
4469,0 445 010 596,14,FALSE,10,20,1000,0,0,0.6,,,1.7,,,,,,,FALSE
4470,0 445 010 597,1,FALSE,60,,500,0,,,,,0.4,,,,,,,FALSE
4471,0 445 010 597,2,FALSE,60,,2000,500,,,,,0.4,,,,,,,FALSE
4472,0 445 010 597,5,FALSE,10,20,200,200,3,6,,,0.4,,,,,,,FALSE
4473,0 445 010 597,7,FALSE,10,20,1000,2000,15.6,25.8,69.96,190.02,0.4,,,,,,,FALSE
4474,0 445 010 597,10,FALSE,10,20,3375,500,69,87,,,0.4,,,,,,,FALSE
4475,0 445 010 597,11,FALSE,10,20,3375,500,47.4,67.2,,,0.9,,,,,,,FALSE
4476,0 445 010 597,12,FALSE,10,20,3375,500,25.8,42,,,1.2,,,,,,,FALSE
4477,0 445 010 597,13,FALSE,10,20,3375,500,4.8,17.4,,,1.5,,,,,,,FALSE
4478,0 445 010 597,14,FALSE,10,20,1000,0,0,0.6,,,1.7,,,,,,,FALSE
4479,0 445 010 598,1,FALSE,60,,500,0,,,,,0.4,,,,,,,FALSE
4480,0 445 010 598,2,FALSE,60,,2000,500,,,,,0.4,,,,,,,FALSE
4481,0 445 010 598,5,FALSE,10,20,200,200,3,6,,,0.4,,,,,,,FALSE
4482,0 445 010 598,7,FALSE,10,20,1000,2000,15.6,25.8,69.96,190.02,0.4,,,,,,,FALSE
4483,0 445 010 598,10,FALSE,10,20,3375,500,69,87,,,0.4,,,,,,,FALSE
4484,0 445 010 598,11,FALSE,10,20,3375,500,47.4,67.2,,,0.9,,,,,,,FALSE
4485,0 445 010 598,12,FALSE,10,20,3375,500,25.8,42,,,1.2,,,,,,,FALSE
4486,0 445 010 598,13,FALSE,10,20,3375,500,4.8,17.4,,,1.5,,,,,,,FALSE
4487,0 445 010 598,14,FALSE,10,20,1000,0,0,0.6,,,1.7,,,,,,,FALSE
