pump_code,manufacturer,custom,feed_pressure,rotation,regulator_config,pressure_control,regulator_type,scv_curr_inj,scv_min_curr,scv_max_curr
111101064P0000,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,1.3
11110106820000,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,1.30
11110107200000,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,1.30
11110107300000,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,1.30
1111010A720000,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,1.30
1111010C000000,Denso,FALSE,0.8,LEFT,SCV,RAIL,N_O,0,0,1.30
1111010L000000,Denso,FALSE,0.8,LEFT,SCV,RAIL,N_O,0,0,1.3
129978-5100,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,2.20
1310111150,Denso,FALSE,0.8,LEFT,SCV,RAIL,N_O,0,0,2.20
1460A001,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,2.14
1460A003,Denso,FALSE,0.8,LEFT,SCV,RAIL,N_O,0,0,2.14
1460A019,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,2.14
1460A022,Denso,FALSE,0.8,LEFT,SCV,RAIL,N_O,0,0,2.14
1460A040,Denso,FALSE,0.8,LEFT,SCV,RAIL,N_O,0,0,2.14
1460A043,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,2.20
1460A044,Denso,FALSE,0.8,LEFT,SCV,RAIL,N_O,0,0,2.14
1460A047,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,2.14
1460A050,Denso,FALSE,0.8,LEFT,SCV,RAIL,N_O,0,0,2.14
1460A052,Denso,FALSE,0.8,LEFT,SCV,RAIL,N_O,0,0,2.14
1460A053,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,2.14
1460A057,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,2.14
1460A058,Denso,FALSE,0.8,LEFT,SCV,RAIL,N_O,0,0,2.14
1460A059,Denso,FALSE,0.8,LEFT,SCV,RAIL,N_O,0,0,2.14
1460A095,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,2.14
1460A096,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,2.14
1460A097,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,2.14
16625AA010,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,2.20
16625AA011,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,2.20
16625AA020,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,2.20
16625AA030,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,2.20
16625AA060,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_C,2.10,0,2.10
16700-5X00#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,2.20
16700-AW40#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,2.20
16700-AW42#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,2.20
16700-EB30#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,2.20
16700-EC00#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,2.20
16700-ES60#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,2.20
16700-LC10#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,2.20
16700-VM00#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,2.20
16700KV0A,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,2.20
16730Z501B,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,1.3
16730Z503B,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,1.3
16730Z6005,Denso,FALSE,0.8,LEFT,SCV,RAIL,N_O,0,0,1.3
16730Z600A,Denso,FALSE,0.8,LEFT,SCV,RAIL,N_O,0,0,1.3
1G381-50501,Denso,FALSE,0.8,LEFT,SCV,RAIL,N_O,0,0,1.3
1G410-50501,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,2.20
1G421-50501,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,2.20
1J500-50501,Denso,FALSE,0.8,LEFT,SCV,RAIL,N_O,0,0,2.20
1J502-50501,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,2.20
1J574-50502,Denso,FALSE,0.8,LEFT,SCV,RAIL,N_O,0,0,2.10
1J770-5050#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,2.20
21229831,Denso,FALSE,0.8,LEFT,SCV,RAIL,N_O,0,0,2.1
21276943,Denso,FALSE,0.8,LEFT,SCV,RAIL,N_O,0,0,1.3
22100-0G010,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_C,2.10,0,2.10
22100-0G011,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_C,2.10,0,2.10
22100-0L010,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_C,2.10,0,2.10
22100-0L020,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_C,2.10,0,2.10
22100-0L030,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_C,2.10,0,2.10
22100-0L040,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_C,2.10,0,2.10
22100-0L050,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_C,2.10,0,2.10
22100-0L060,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_C,2.10,0,2.10
22100-0L070,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_C,2.10,0,2.10
22100-0R010,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_C,2.10,0,2.10
22100-0R011,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_C,2.10,0,2.10
22100-0R020,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_C,2.10,0,2.10
22100-0R021,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_C,2.10,0,2.10
22100-0R030,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_C,2.10,0,2.10
22100-0R031,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_C,2.10,0,2.10
22100-0R040,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_C,2.10,0,2.10
22100-0R050,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_C,2.10,0,2.10
22100-0R060,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_C,2.10,0,2.10
22100-0R061,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_C,2.10,0,2.10
22100-0R070,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_C,2.10,0,2.10
22100-1261C,Denso,FALSE,0.8,LEFT,SCV,RAIL,N_O,0,0,1.3
22100-27020,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_C,2.10,0,2.10
22100-30021,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_C,2.10,0,2.10
22100-30040,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_C,2.10,0,2.10
22100-30050,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_C,2.10,0,2.10
22100-30060,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_C,2.10,0,2.10
22100-30070,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_C,2.10,0,2.10
22100-30080,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_C,2.10,0,2.10
22100-30090,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_C,2.10,0,2.10
22100-30100,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_C,2.10,0,2.10
22100-30110,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_C,2.10,0,2.10
22100-30120,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_C,2.10,0,2.10
22100-30130,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_C,2.10,0,2.10
22100-30140,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_C,2.10,0,2.10
22100-30150,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_C,2.10,0,2.10
22100-30151,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_C,2.10,0,2.10
22100-30152,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_C,2.10,0,2.10
22100-30160,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_C,2.10,0,2.10
22100-30161,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_C,2.10,0,2.10
22100-51020,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_C,2.10,0,2.10
22100-5103#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_C,2.10,0,2.10
22100-51030,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_C,2.10,0,2.10
22100-51040,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_C,2.10,0,2.10
22100-51041,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_C,2.10,0,2.10
22100-51042,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_C,2.10,0,2.10
22100-7818#,Denso,FALSE,0.8,LEFT,SCV,RAIL,N_O,0,0,1.3
22100-78180,Denso,FALSE,0.8,LEFT,SCV,RAIL,N_O,0,0,1.3
22100-7823#,Denso,FALSE,0.8,LEFT,SCV,RAIL,N_C,2.10,0,2.10
22100-7825#,Denso,FALSE,0.8,LEFT,SCV,RAIL,N_C,2.10,0,2.10
22100-E002#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,1.3
22100-E0025,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,1.3
22100-E003#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,1.3
22100-E0035,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,1.300
22100-E0060,Denso,FALSE,0.8,LEFT,SCV,RAIL,N_C,2.10,0,2.10
22100-E0080,Denso,FALSE,0.8,LEFT,SCV,RAIL,N_C,2.10,0,2.10
22100-E010#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,2.10
22100-E011#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,2.10
22100-E024#,Denso,FALSE,0.8,LEFT,SCV,RAIL,N_O,0,0,2.10
22100-E0254,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,1.3
22100-E027#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,2.10
22100-E0290,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,1.3
22100-E032#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,1.30
22100-E033#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,2.10
22100-E0333-A,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,2.10
22100-E035#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,2.10
22100-E0400,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,1.3
22100-E0430,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,1.30
22100-E0532,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,1.3
22100-E0550-A,Denso,FALSE,0.8,LEFT,SCV,RAIL,N_O,0,0,2.10
22100-E0560-C,Denso,FALSE,0.8,LEFT,SCV,RAIL,N_O,0,0,1.30
22100-E0570,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,2.10
22100-E0580,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,1.3
22730-128#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,1.30
22730-1311,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,2.10
22730-1321,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,2.10
22730-134#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,1.3
22730-135#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,1.3
294000-001#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_C,2.10,0,2.10
294000-003#,Denso,FALSE,0.8,LEFT,SCV,RAIL,N_O,0,0,1.3
294000-004#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,2.20
294000-005#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,2.10
294000-006#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_C,2.10,0,2.10
294000-007#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,2.14
294000-010#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_C,2.10,0,2.10
294000-011#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_C,2.10,0,2.10
294000-012#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,2.20
294000-015#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,2.14
294000-016#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,2.20
294000-017#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_C,2.10,0,2.10
294000-019#,Denso,FALSE,0.8,LEFT,SCV,RAIL,N_O,0,0,1.3
294000-020#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,1.30
294000-023#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,2.14
294000-025#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,2.10
294000-026#,Denso,FALSE,0.8,LEFT,SCV,RAIL,N_O,0,0,2.14
294000-029#,Denso,FALSE,0.8,LEFT,SCV,RAIL,N_O,0,0,1.3
294000-030#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_C,2.10,0,2.10
294000-031#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_C,2.10,0,2.10
294000-032#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_C,2.10,0,2.10
294000-033#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,2.14
294000-034#,Denso,FALSE,0.8,LEFT,SCV,RAIL,N_O,0,0,2.14
294000-035#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_C,2.10,0,2.10
294000-036#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_C,2.10,0,2.10
294000-037#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,2.20
294000-038#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_C,2.10,0,2.10
294000-039#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,2.10
294000-040#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,2.20
294000-041#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,2.20
294000-042#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,2.20
294000-043#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_C,2.10,0,2.10
294000-044#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_C,2.10,0,2.10
294000-046#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,1.3
294000-047#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,2.20
294000-049#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,1.29
294000-050#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,2.14
294000-051#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_C,2.10,0,2.10
294000-052#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_C,2.10,0,2.10
294000-053#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,2.20
294000-054#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_C,2.10,0,2.10
294000-055#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_C,2.10,0,2.10
294000-056#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,2.10
294000-057#,Denso,FALSE,0.8,LEFT,SCV,RAIL,N_O,0,0,1.3
294000-058#,Denso,FALSE,0.8,LEFT,SCV,RAIL,N_O,0,0,2.14
294000-059#,Denso,FALSE,0.8,LEFT,SCV,RAIL,N_C,2.10,0,2.10
294000-061#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,1.3
294000-062#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,2.20
294000-063#,Denso,FALSE,0.8,LEFT,SCV,RAIL,N_C,2.10,0,2.10
294000-064#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,2.14
294000-065#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,2.10
294000-066#,Denso,FALSE,0.8,LEFT,SCV,RAIL,N_O,0,0,2.14
294000-067#,Denso,FALSE,0.8,LEFT,SCV,RAIL,N_O,0,0,1.30
294000-068#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,1.30
294000-069#,Denso,FALSE,0.8,LEFT,SCV,RAIL,N_O,0,0,2.10
294000-070#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_C,2.10,0,2.10
294000-071#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_C,2.10,0,2.10
294000-073#,Denso,FALSE,0.8,LEFT,SCV,RAIL,N_O,0,0,1.30
294000-075#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,2.10
294000-076#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,2.20
294000-078#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,2.20
294000-082#,Denso,FALSE,0.8,LEFT,SCV,RAIL,N_O,0,0,1.30
294000-083#,Denso,FALSE,0.8,LEFT,SCV,RAIL,N_O,0,0,1.30
294000-084#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,2.20
294000-085#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_C,2.10,0,2.10
294000-086#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_C,2.10,0,2.10
294000-087#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_C,2.10,0,2.10
294000-088#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_C,2.10,0,2.10
294000-089#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_C,2.10,0,2.10
294000-090#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_C,2.10,0,2.10
294000-091#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_C,2.10,0,2.10
294000-092#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_C,2.10,0,2.10
294000-093#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_C,2.10,0,2.10
294000-094#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_C,2.10,0,2.10
294000-095#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,2.20
294000-096#,Denso,FALSE,0.8,LEFT,SCV,RAIL,N_O,0,0,2.10
294000-098#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,2.20
294000-099#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,2.20
294000-100#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,2.14
294000-101#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,2.14
294000-102#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_C,2.10,0,2.10
294000-104#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_C,2.10,0,2.10
294000-107#,Denso,FALSE,0.8,LEFT,SCV,RAIL,N_O,0,0,2.14
294000-108#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,2.20
294000-110#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_C,2.10,0,2.10
294000-112#,Denso,FALSE,0.8,LEFT,SCV,RAIL,N_O,0,0,2.14
294000-115#,Denso,FALSE,0.8,LEFT,SCV,RAIL,N_O,0,0,1.30
294000-118#,Denso,FALSE,0.8,LEFT,SCV,RAIL,N_O,0,0,2.14
294000-119#,Denso,FALSE,0.8,LEFT,SCV,RAIL,N_O,0,0,1.3
294000-120#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,1.30
294000-121#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,2.14
294000-122#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,2.20
294000-124#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,2.14
294000-125#,Denso,FALSE,0.8,LEFT,SCV,RAIL,N_O,0,0,2.14
294000-126#,Denso,FALSE,0.8,LEFT,SCV,RAIL,N_O,0,0,2.14
294000-127#,Denso,FALSE,0.8,LEFT,SCV,RAIL,N_O,0,0,2.14
294000-128#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_C,2.10,0,2.10
294000-129#,Denso,FALSE,0.8,LEFT,SCV,RAIL,N_O,0,0,1.3
294000-130#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,2.20
294000-131#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_C,2.10,0,2.10
294000-132#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_C,2.10,0,2.10
294000-133#,Denso,FALSE,0.8,LEFT,SCV,RAIL,N_O,0,0,1.3
294000-136#,Denso,FALSE,0.8,LEFT,SCV,RAIL,N_O,0,0,2.14
294000-137#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,2.14
294000-138#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,2.10
294000-139#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,1.30
294000-140#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,2.14
294000-141#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,2.20
294000-143#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,1.30
294000-144#,Denso,FALSE,0.8,LEFT,SCV,RAIL,N_O,0,0,1.3
294000-145#,Denso,FALSE,0.8,LEFT,SCV,RAIL,N_O,0,0,2.10
294000-146#,Denso,FALSE,0.8,LEFT,SCV,RAIL,N_O,0,0,1.30
294000-150#,Denso,FALSE,0.8,LEFT,SCV,RAIL,N_O,0,0,1.3
294000-151#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_C,2.10,0,2.10
294000-152#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,2.14
294000-154#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,2.20
294000-155#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,1.3
294000-156#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,2.10
294000-157#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_C,2.10,0,2.10
294000-158#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_C,2.10,0,2.10
294000-160#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,2.20
294000-162#,Denso,FALSE,0.8,LEFT,SCV,RAIL,N_O,0,0,1.3
294000-163#,Denso,FALSE,0.8,LEFT,SCV,RAIL,N_O,0,0,2.20
294000-165#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,2.10
294000-166#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,2.20
294000-169#,Denso,FALSE,0.8,LEFT,SCV,RAIL,N_O,0,0,1.30
294000-170#,Denso,FALSE,0.8,LEFT,SCV,RAIL,N_O,0,0,2.10
294000-172#,Denso,FALSE,0.8,LEFT,SCV,RAIL,N_O,0,0,2.20
294000-173#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,2.20
294000-176#,Denso,FALSE,0.8,LEFT,SCV,RAIL,N_O,0,0,2.20
294000-178#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,2.10
294000-179#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,1.30
294000-180#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,2.20
294000-181#,Denso,FALSE,0.8,LEFT,SCV,RAIL,N_O,0,0,1.3
294000-184#,Denso,FALSE,0.8,LEFT,SCV,RAIL,N_O,0,0,1.3
294000-187#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,2.20
294000-195#,Denso,FALSE,0.8,LEFT,SCV,RAIL,N_C,2.10,0,2.10
294000-199#,Denso,FALSE,0.8,LEFT,SCV,RAIL,N_O,0,0,1.3
294000-201#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,2.20
294000-203#,Denso,FALSE,0.8,LEFT,SCV,RAIL,N_O,0,0,2.10
294000-204#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,2.20
294000-207#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,2.20
294000-211#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,1.30
294000-213#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,1.290
294000-219#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,2.14
294000-220#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_C,2.10,0,2.10
294000-221#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_C,2.10,0,2.10
294000-222#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_C,2.10,0,2.10
294000-227#,Denso,FALSE,0.8,LEFT,SCV,RAIL,N_C,2.10,0,2.10
294000-228#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,2.14
294000-231#,Denso,FALSE,0.8,LEFT,SCV,RAIL,N_O,0,0,2.14
294000-232#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_C,2.10,0,2.10
294000-233#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,2.14
294000-234#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,2.14
294000-235#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,2.14
294000-239#,Denso,FALSE,0.8,LEFT,SCV,RAIL,N_O,0,0,2.10
294000-240#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,1.300
294000-246#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,2.20
294000-248#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_C,2.10,0,2.10
294050-001#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,2.10
294050-002#,Denso,FALSE,0.8,LEFT,SCV,RAIL,N_O,0,0,2.14
294050-004#,Denso,FALSE,0.8,LEFT,SCV,RAIL,N_O,0,0,1.3
294050-005#,Denso,FALSE,0.8,LEFT,SCV,RAIL,N_O,0,0,2.10
294050-006#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,2.10
294050-007#,Denso,FALSE,0.8,LEFT,SCV,RAIL,N_O,0,0,1.3
294050-008#,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,1.3
294050-009#,Denso,FALSE,0.8,LEFT,SCV,RAIL,N_O,0,0,1.3
294050-010#,Denso,FALSE,0.8,LEFT,SCV,RAIL,N_O,0,0,1.290
294050-011#,Denso,FALSE,0.8,LEFT,SCV,RAIL,N_O,0,0,1.290
